Date,1-58,1-85,1-322,1-468,1-477,2-10,2-32,2-42,3-026,3-175,3-240,3-324,3-338,4-1,4-10,4-43,5-1,5-19,5-65,5-232,5-257,6-30,6-74,7-35,7-253,8-34,8-106,8-243,8-260,8-268,10-60
2019-04-25 00:00:00,no data,no data,17,no data,37,no data,no data,no data,456.0,169,592,492,4611,501,616,16,no data,no data,no data,176,no data,no data,no data,111,14.0,22,91,79,1041,1034,53.0
2019-04-26 00:00:00,no data,no data,25,no data,47,no data,no data,no data,402.0,184,593,848,4932,603,707,51,no data,no data,no data,197,no data,no data,no data,116,18.0,33,113,96,1002,1150,132.0
2019-04-27 00:00:00,no data,no data,16,no data,48,no data,no data,no data,380.0,165,431,908,3999,718,839,78,no data,no data,no data,200,no data,no data,no data,56,5.0,30,133,104,862,731,87.0
2019-04-28 00:00:00,no data,no data,18,no data,47,no data,no data,no data,382.0,205,455,722,3430,659,761,84,no data,no data,no data,221,no data,no data,no data,52,6.0,28,120,85,923,657,87.0
2019-04-29 00:00:00,no data,no data,29,no data,35,no data,no data,no data,407.0,165,569,751,4701,564,680,157,no data,no data,no data,200,no data,no data,no data,79,16.0,25,115,80,1139,1048,101.0
2019-04-30 00:00:00,no data,no data,15,no data,21,no data,no data,no data,268.0,136,562,740,4783,545,692,38,no data,no data,no data,197,no data,no data,no data,104,29.0,33,99,46,1130,1031,92.0
2019-05-01 00:00:00,no data,no data,11,no data,24,no data,no data,no data,409.0,137,703,620,4881,555,694,37,no data,no data,no data,241,no data,no data,no data,76,13.0,21,47,34,994,937,56.0
2019-05-02 00:00:00,no data,no data,12,no data,26,no data,no data,no data,409.0,144,602,593,4848,567,670,27,no data,no data,no data,226,no data,no data,no data,69,12.0,5,23,29,1101,1011,47.0
2019-05-03 00:00:00,no data,no data,30,no data,23,no data,no data,no data,401.0,167,637,673,4993,644,752,60,no data,no data,no data,256,no data,no data,no data,91,9.0,20,30,35,1270,1032,61.0
2019-05-04 00:00:00,no data,no data,17,no data,45,no data,no data,no data,392.0,147,428,945,4010,711,815,72,no data,no data,no data,257,no data,no data,no data,90,4.0,22,41,39,730,664,50.0
2019-05-05 00:00:00,no data,no data,12,no data,42,no data,no data,no data,332.0,146,451,565,3320,689,796,168,no data,no data,no data,284,no data,no data,no data,45,5.0,8,33,55,766,642,37.0
2019-05-06 00:00:00,no data,no data,19,no data,37,no data,no data,no data,362.0,151,668,1087,4689,538,661,25,no data,no data,no data,257,no data,no data,no data,59,13.0,6,15,32,857,1053,44.0
2019-05-07 00:00:00,no data,no data,21,no data,29,no data,no data,no data,350.0,163,686,930,4818,562,635,52,no data,no data,no data,255,no data,no data,no data,62,14.0,7,23,35,810,1008,14.0
2019-05-08 00:00:00,no data,no data,31,no data,38,no data,no data,no data,396.0,141,636,743,4802,595,695,52,no data,no data,no data,241,no data,no data,no data,91,6.0,8,26,37,876,958,40.0
2019-05-09 00:00:00,no data,no data,22,no data,36,no data,no data,no data,407.0,171,647,593,4893,581,706,40,no data,no data,no data,226,no data,no data,no data,80,10.0,16,30,29,1101,963,37.0
2019-05-10 00:00:00,no data,no data,25,no data,37,no data,no data,no data,456.0,204,745,673,5167,719,844,49,no data,no data,no data,256,no data,no data,no data,87,10.0,12,30,66,1270,1143,54.0
2019-05-11 00:00:00,no data,no data,21,no data,41,no data,no data,no data,472.0,144,486,945,4134,697,773,134,no data,no data,no data,257,no data,no data,no data,87,10.0,14,33,50,505,676,54.0
2019-05-12 00:00:00,no data,no data,15,no data,54,no data,no data,no data,384.0,156,534,565,3147,600,698,101,no data,no data,no data,284,no data,no data,no data,50,5.0,11,36,82,559,677,40.0
2019-05-13 00:00:00,no data,no data,29,no data,36,no data,no data,no data,344.0,142,620,571,4875,607,732,51,no data,no data,no data,257,no data,no data,no data,85,11.0,16,40,59,567,1143,44.0
2019-05-14 00:00:00,no data,no data,25,no data,44,no data,no data,no data,398.0,149,604,700,4699,575,658,40,no data,no data,no data,255,no data,no data,no data,127,14.0,17,29,50,523,1057,34.0
2019-05-15 00:00:00,no data,no data,39,no data,30,no data,no data,no data,442.0,159,670,643,4921,604,721,79,no data,no data,no data,241,no data,no data,no data,102,14.0,13,69,81,562,1192,32.0
2019-05-16 00:00:00,no data,no data,50,no data,39,no data,no data,no data,447.0,201,666,762,4923,686,780,97,no data,no data,no data,226,no data,no data,no data,83,18.0,8,38,68,671,1192,34.0
2019-05-17 00:00:00,no data,no data,94,no data,47,no data,no data,no data,535.0,350,881,759,5075,802,988,129,no data,no data,no data,256,no data,no data,no data,49,31.0,13,28,144,761,1266,64.0
2019-05-18 00:00:00,no data,no data,58,no data,42,no data,no data,no data,633.0,184,496,635,4358,989,1195,329,no data,no data,no data,257,no data,no data,no data,0,0.0,5,36,156,511,839,88.0
2019-05-19 00:00:00,no data,no data,49,no data,33,no data,no data,no data,477.0,148,475,460,3382,984,1109,349,no data,no data,no data,284,no data,no data,no data,3,3.0,5,34,118,445,624,48.0
2019-05-20 00:00:00,no data,no data,84,no data,48,no data,no data,no data,580.0,271,585,644,3664,885,1022,282,no data,no data,no data,257,no data,no data,no data,0,0.0,8,31,115,480,785,69.0
2019-05-21 00:00:00,no data,no data,52,no data,18,no data,no data,no data,416.0,148,674,585,5060,597,777,54,no data,no data,no data,255,no data,no data,no data,67,67.0,5,40,53,603,no data,44.0
2019-05-22 00:00:00,no data,no data,22,no data,54,no data,no data,no data,368.0,133,639,553,5091,608,761,45,no data,no data,no data,241,no data,no data,no data,17,22.0,9,32,61,446,no data,44.0
2019-05-23 00:00:00,no data,no data,25,no data,44,no data,no data,no data,439.0,158,925,630,4990,650,823,66,no data,no data,no data,226,no data,no data,no data,15,32.0,6,39,83,463,no data,30.0
2019-05-24 00:00:00,no data,no data,21,no data,52,no data,no data,no data,492.0,159,730,828,5234,784,941,110,no data,no data,no data,256,no data,no data,no data,7,32.44,6,45,59,510,no data,60.0
2019-05-25 00:00:00,no data,no data,15,no data,41,no data,no data,no data,384.0,149,464,762,4317,870,1047,170,no data,no data,no data,257,no data,no data,no data,0,69.36000000000001,6,53,48,331,no data,39.0
2019-05-26 00:00:00,no data,no data,29,no data,34,no data,no data,no data,362.0,157,499,604,3495,824,987,230,no data,no data,no data,284,no data,no data,no data,1,75.48,28,50,77,370,no data,31.0
2019-05-27 00:00:00,no data,no data,25,no data,48,no data,no data,no data,353.0,140,619,522,4926,632,786,72,no data,no data,no data,257,no data,no data,no data,90,69.36000000000001,11,30,49,515,no data,44.0
2019-05-28 00:00:00,no data,no data,39,no data,18,no data,no data,no data,335.0,173,646,539,5005,723,873,68,no data,no data,no data,255,no data,no data,no data,88,69.36000000000001,7,52,36,469,no data,57.0
2019-05-29 00:00:00,no data,no data,50,no data,54,no data,no data,no data,397.0,106,596,583,4717,605,777,44,no data,no data,no data,no data,no data,no data,no data,no data,67.32000000000001,9,59,81,485,no data,28.0
2019-05-30 00:00:00,no data,no data,94,no data,44,no data,no data,no data,310.0,133,588,647,4987,611,792,49,no data,no data,no data,no data,no data,no data,no data,no data,64.25999999999999,15,87,114,492,no data,45.0
2019-05-31 00:00:00,no data,no data,58,no data,52,no data,no data,no data,458.0,233,741,873,5567,863,1032,133,no data,no data,no data,no data,no data,no data,no data,no data,69.36000000000001,26,175,125,513,no data,53.0
2019-06-01 00:00:00,no data,no data,49,no data,66,no data,no data,no data,302.0,187,527,767,4242,915,1136,163,no data,no data,no data,no data,no data,no data,no data,127,69.36000000000001,26,171,104,440,no data,63.0
2019-06-02 00:00:00,no data,no data,84,no data,52,no data,no data,no data,386.0,193,531,530,3305,607,785,153,no data,no data,no data,no data,no data,no data,no data,76,81.6,33,235,124,424,no data,44.0
2019-06-03 00:00:00,no data,no data,65,no data,51,no data,no data,no data,442.0,153,682,570,4736,547,698,71,no data,no data,no data,no data,no data,no data,no data,90,79.55999999999999,42,222,109,607,no data,59.0
2019-06-04 00:00:00,no data,no data,59,no data,91,no data,no data,no data,361.0,153,667,655,5087,588,714,59,no data,no data,no data,no data,no data,no data,no data,88,76.5,40,243,110,653,no data,97.0
2019-06-05 00:00:00,no data,no data,75,no data,59,no data,no data,no data,502.0,281,756,603,4938,670,783,75,no data,no data,no data,no data,no data,no data,no data,126,72.42000000000002,44,202,115,650,no data,75.0
2019-06-06 00:00:00,no data,no data,60,no data,130,no data,no data,no data,408.0,176,610,598,4767,596,665,44,no data,no data,no data,no data,no data,no data,no data,101,69.36000000000001,71,184,104,no data,no data,76.0
2019-06-07 00:00:00,no data,no data,64,no data,52,no data,no data,no data,582.0,287,802,867,5210,744,872,117,no data,no data,no data,no data,no data,no data,no data,98,79.55999999999999,48,211,136,no data,no data,100.0
2019-06-08 00:00:00,no data,no data,39,no data,32,no data,no data,no data,457.0,172,484,931,4550,954,1055,214,no data,no data,no data,no data,no data,no data,no data,88,79.55999999999999,80,206,129,no data,no data,53.0
2019-06-09 00:00:00,no data,no data,44,no data,43,no data,no data,no data,467.0,189,726,516,3572,840,972,232,no data,no data,no data,no data,no data,no data,no data,72,81.6,59,169,105,no data,no data,61.0
2019-06-10 00:00:00,no data,no data,66,no data,27,no data,no data,no data,440.0,156,668,520,5006,683,772,86,no data,no data,no data,no data,no data,no data,no data,91,79.55999999999999,54,209,145,no data,no data,57.0
2019-06-11 00:00:00,no data,no data,53,no data,43,no data,no data,no data,377.0,136,642,490,5142,772,858,89,no data,no data,no data,no data,440,no data,no data,85,76.5,54,179,107,no data,no data,66.0
2019-06-12 00:00:00,no data,no data,57,no data,43,no data,no data,no data,320.0,142,662,544,4980,747,853,103,no data,no data,no data,no data,383,no data,no data,68,72.42000000000002,no data,no data,no data,no data,no data,67.0
2019-06-13 00:00:00,no data,no data,61,no data,32,no data,no data,no data,454.0,158,637,520,5155,728,885,93,no data,no data,no data,no data,427,no data,no data,87,69.36000000000001,no data,no data,no data,no data,no data,54.0
2019-06-14 00:00:00,no data,no data,177,no data,45,no data,no data,no data,472.0,210,692,647,5665,1222,1238,229,no data,no data,no data,no data,433,no data,no data,130,79.55999999999999,no data,no data,no data,no data,no data,99.0
2019-06-15 00:00:00,no data,no data,87,no data,57,no data,no data,no data,468.0,154,522,586,4686,1273,1368,298,no data,no data,no data,no data,434,no data,no data,102,79.55999999999999,no data,no data,no data,no data,no data,67.0
2019-06-16 00:00:00,no data,no data,61,no data,42,no data,no data,no data,439.0,181,493,548,3713,1115,1272,379,no data,no data,no data,no data,354,no data,no data,65,81.6,no data,no data,no data,no data,no data,64.0
2019-06-17 00:00:00,no data,no data,no data,no data,33,no data,no data,no data,444.0,181,661,557,5076,961,881,116,no data,no data,no data,no data,330,no data,no data,194,79.55999999999999,no data,no data,no data,no data,no data,80.0
2019-06-18 00:00:00,no data,no data,no data,no data,38,no data,no data,no data,401.0,185,674,562,5269,848,883,90,no data,no data,no data,no data,492,no data,no data,79,76.5,no data,no data,no data,no data,no data,58.0
2019-06-19 00:00:00,no data,no data,no data,no data,35,no data,no data,no data,407.0,183,681,572,5352,952,987,117,no data,no data,no data,no data,433,no data,no data,86,72.42000000000002,no data,no data,no data,no data,no data,52.0
2019-06-20 00:00:00,no data,no data,no data,no data,52,no data,no data,no data,447.0,240,768,765,6294,1125,1231,156,no data,no data,no data,no data,507,no data,no data,113,69.36000000000001,no data,no data,no data,no data,no data,48.0
2019-06-21 00:00:00,no data,no data,no data,no data,53,no data,no data,no data,495.0,211,584,620,4847,1490,1420,341,no data,no data,no data,no data,365,no data,no data,102,79.55999999999999,92,127,no data,no data,no data,15.0
2019-06-22 00:00:00,no data,no data,no data,no data,28,no data,no data,no data,378.0,174,458,696,4740,1168,1390,335,no data,no data,no data,no data,432,no data,no data,79,79.55999999999999,103,160,no data,no data,no data,43.0
2019-06-23 00:00:00,no data,no data,no data,no data,41,no data,no data,no data,455.0,242,708,608,3927,1100,1300,313,no data,no data,no data,no data,316,no data,no data,71,81.6,88,137,no data,no data,no data,20.0
2019-06-24 00:00:00,no data,no data,no data,no data,82,no data,no data,no data,431.0,189,671,537,5312,730,900,104,no data,no data,no data,no data,423,no data,no data,124,79.55999999999999,73,141,no data,no data,no data,8.0
2019-06-25 00:00:00,no data,no data,no data,no data,71,no data,no data,no data,413.0,193,669,562,5361,785,906,113,no data,no data,no data,no data,489,no data,no data,113,76.5,56,108,149.61632653061227,1392,no data,47.0
2019-06-26 00:00:00,no data,no data,no data,no data,52,no data,no data,no data,398.0,198,653,599,5361,759,916,101,no data,no data,no data,no data,439,no data,no data,116,72.42000000000002,69,125,115.00680272108843,1070,no data,72.0
2019-06-27 00:00:00,no data,no data,no data,no data,88,no data,no data,no data,436.0,188,661,592,5530,774,901,124,no data,no data,no data,no data,407,no data,no data,86,69.36000000000001,38,111,129.087074829932,1201,no data,27.0
2019-06-28 00:00:00,no data,no data,no data,no data,75,no data,no data,no data,520.0,293,721,714,5869,1059,1260,302,no data,no data,no data,no data,487,no data,no data,119,79.55999999999999,58,128,140.69523809523815,1309,no data,19.0
2019-06-29 00:00:00,no data,no data,no data,no data,65,no data,no data,no data,589.0,243,541,661,4463,1190,1392,427,no data,no data,no data,no data,405,no data,no data,111,79.55999999999999,56,245,120.81088435374149,1124,no data,55.0
2019-06-30 00:00:00,no data,no data,no data,no data,74,no data,no data,no data,455.0,218,515,510,3490,984,1282,427,no data,no data,no data,no data,340,no data,no data,67,81.6,87,235,52.98911564625851,493,no data,66.0
2019-07-01 00:00:00,no data,no data,no data,no data,80,no data,no data,no data,286.0,201,458,469,3153,620,799,172,no data,no data,no data,no data,323,no data,no data,55,79.55999999999999,67,102,32.56734693877551,303,no data,52.0
2019-07-02 00:00:00,no data,no data,no data,no data,80,no data,no data,no data,439.0,178,595,518,4952,569,726,94,no data,no data,no data,no data,447,no data,no data,63,95.88000000000001,57,177,122.31564625850339,1138,no data,73.0
2019-07-03 00:00:00,no data,no data,no data,225,70,no data,no data,no data,419.0,209,583,557,4790,665,831,105,no data,no data,no data,no data,375,no data,no data,89,90.78,74,201,132.20408163265307,1230,no data,58.0
2019-07-04 00:00:00,no data,no data,no data,213,67,no data,no data,no data,423.0,203,624,582,5304,889,1057,163,no data,no data,no data,no data,437,no data,no data,81,83.64,65,125,109.41768707482996,1018,no data,60.0
2019-07-05 00:00:00,no data,no data,no data,217,58,no data,no data,no data,525.0,237,653,655,5289,874,983,175,no data,no data,no data,no data,524,no data,no data,110,96.9,76,134,107.48299319727892,1000,no data,70.0
2019-07-06 00:00:00,no data,no data,no data,128,52,no data,no data,no data,419.0,196,467,627,4288,929,1086,271,no data,no data,no data,no data,426,no data,no data,83,96.9,62,121,81.47210884353743,758,no data,71.0
2019-07-07 00:00:00,no data,no data,no data,182,100,no data,no data,no data,417.0,212,504,462,3240,708,847,219,no data,no data,no data,no data,351,no data,no data,51,103.02,91,95,83.51428571428573,777,no data,72.0
2019-07-08 00:00:00,no data,no data,no data,217,72,no data,no data,no data,362.0,176,692,504,4852,621,760,93,no data,no data,no data,no data,346,no data,no data,86,96.9,64,125,111.99727891156459,1042,no data,52.0
2019-07-09 00:00:00,no data,no data,no data,216,60,no data,no data,no data,374.0,184,589,511,4990,674,813,104,no data,no data,no data,no data,447,no data,no data,84,95.88000000000001,81,97,96.73469387755102,900,no data,59.0
2019-07-10 00:00:00,no data,no data,no data,294,54,no data,no data,no data,440.0,202,630,636,4920,766,877,110,no data,no data,no data,no data,490,no data,no data,94,90.78,72,127,84.80408163265305,789,no data,64.0
2019-07-11 00:00:00,no data,no data,no data,251,73,no data,no data,no data,472.0,236,607,579,5058,730,894,98,no data,no data,no data,no data,439,no data,no data,80,83.64,63,94,92.86530612244898,864,no data,77.0
2019-07-12 00:00:00,no data,no data,no data,278,43,no data,no data,no data,495.0,265,655,624,5273,923,1045,180,no data,no data,no data,no data,465,no data,no data,122,96.9,79,139,102.21632653061224,951,no data,71.0
2019-07-13 00:00:00,no data,no data,no data,184,41,no data,no data,no data,475.0,206,540,617,4943,1064,1223,280,no data,no data,no data,no data,463,no data,no data,99,96.9,65,122,75.34557823129252,701,no data,53.0
2019-07-14 00:00:00,no data,no data,no data,209,65,no data,no data,no data,428.0,221,556,503,4347,924,1095,312,no data,no data,no data,no data,317,no data,no data,66,103.02,74,128,93.29523809523812,868,no data,73.0
2019-07-15 00:00:00,no data,no data,no data,262,62,no data,no data,no data,474.0,226,621,577,5254,759,881,159,no data,no data,no data,no data,389,no data,no data,114,96.9,62,110,86.73877551020408,807,no data,66.0
2019-07-16 00:00:00,no data,no data,no data,275,64,no data,no data,no data,471.0,204,606,536,5113,716,848,167,no data,no data,no data,no data,448,no data,no data,105,95.88000000000001,55,245,81.47210884353743,758,no data,22.0
2019-07-17 00:00:00,no data,no data,no data,284,85,no data,no data,no data,500.0,213,651,598,5208,808,930,232,no data,no data,no data,no data,444,no data,no data,99,90.78,62,143,82.43945578231293,767,no data,10.0
2019-07-18 00:00:00,no data,no data,no data,249,78,no data,no data,no data,508.0,268,661,689,5191,769,883,155,no data,no data,no data,no data,474,no data,no data,106,83.64,73,142,90.82312925170069,845,no data,11.0
2019-07-19 00:00:00,no data,no data,no data,262,53,no data,no data,no data,665.0,309,671,665,5201,971,1123,246,no data,no data,no data,no data,522,no data,no data,98,96.9,63,150,87.7061224489796,816,no data,11.0
2019-07-20 00:00:00,no data,no data,no data,174,46,no data,no data,no data,534.0,243,504,574,4166,1123,1297,385,no data,no data,no data,no data,437,no data,no data,74,96.9,68,128,71.4761904761905,665,no data,34.0
2019-07-21 00:00:00,no data,no data,no data,199,46,no data,no data,no data,440.0,216,489,488,3646,961,1186,413,no data,no data,no data,no data,336,no data,no data,65,103.02,89,121,58.6857142857143,546,no data,55.0
2019-07-22 00:00:00,no data,no data,no data,216,51,no data,no data,no data,425.0,194,504,460,4902,718,836,143,no data,no data,no data,no data,369,no data,no data,104,96.9,79,148,89.74829931972789,835,no data,21.0
2019-07-23 00:00:00,no data,no data,no data,217,76,no data,no data,no data,444.0,221,536,529,4972,659,773,135,no data,no data,no data,no data,452,no data,no data,79,95.88000000000001,75,122,96.3047619047619,896,no data,44.0
2019-07-24 00:00:00,no data,no data,no data,249,78,no data,no data,no data,451.0,216,534,487,5015,682,801,123,no data,no data,no data,no data,470,no data,no data,87,90.78,77,131,95.87482993197277,892,no data,50.0
2019-07-25 00:00:00,no data,no data,no data,256,102,no data,no data,no data,477.0,200,498,516,4833,675,805,125,no data,no data,no data,no data,415,no data,no data,79,83.64,57,104,97.91700680272109,911,no data,45.0
2019-07-26 00:00:00,no data,no data,no data,262,30,no data,no data,no data,507.0,259,554,600,4865,632,778,134,no data,no data,no data,no data,356,no data,no data,110,96.9,70,135,91.89795918367348,855,no data,46.0
2019-07-27 00:00:00,no data,no data,no data,167,25,no data,no data,no data,502.0,221,451,558,4182,918,1084,284,no data,no data,no data,no data,393,no data,no data,83,96.9,84,132,80.71972789115645,751,no data,86.0
2019-07-28 00:00:00,no data,no data,no data,199,28,no data,no data,no data,475.0,214,462,497,3623,965,1058,313,no data,no data,no data,no data,359,no data,no data,61,103.02,95,165,35.57687074829932,331,no data,80.0
2019-07-29 00:00:00,no data,no data,no data,226,27,no data,no data,no data,474.0,222,522,530,4887,669,797,112,no data,no data,no data,no data,364,no data,no data,93,96.9,71,159,105.5482993197279,982,no data,39.0
2019-07-30 00:00:00,no data,no data,no data,236,37,no data,no data,no data,447.0,203,625,507,4817,635,758,91,no data,no data,no data,no data,467,no data,no data,89,95.88000000000001,99,133,88.88843537414967,827,no data,66.0
2019-07-31 00:00:00,no data,no data,no data,199,35,no data,no data,no data,482.0,215,647,621,4953,715,833,109,no data,no data,no data,no data,427,no data,no data,90,90.78,63,118,89.10340136054421,829,no data,63.0
2019-08-01 00:00:00,no data,no data,no data,215,45,no data,no data,no data,411.0,289,704,689,5008,758,897,159,no data,no data,no data,no data,405,no data,no data,99,83.64,85,155,84.1591836734694,783,no data,38.0
2019-08-02 00:00:00,no data,no data,no data,210,56,no data,no data,no data,610.0,327,701,639,4867,712,839,179,no data,no data,no data,no data,493,no data,no data,128,72.41999999999999,70,207,77.60272108843537,722,no data,51.0
2019-08-03 00:00:00,no data,no data,no data,131,38,no data,no data,no data,697.0,292,552,552,3953,946,1187,321,no data,no data,no data,no data,463,no data,no data,88,72.41999999999999,79,121,55.461224489795924,516,no data,191.0
2019-08-04 00:00:00,no data,no data,no data,176,31,no data,no data,no data,579.0,236,490,490,3219,956,1148,369,no data,no data,no data,no data,307,no data,no data,71,76.49999999999999,116,148,32.02993197278911,298,no data,137.0
2019-08-05 00:00:00,no data,no data,no data,168,41,no data,no data,no data,599.0,287,534,548,3235,702,887,289,no data,no data,no data,no data,381,no data,no data,140,72.41999999999999,87,159,72.8734693877551,678,no data,132.0
2019-08-06 00:00:00,no data,no data,no data,204,63,no data,no data,no data,459.0,227,568,613,4907,629,756,97,no data,no data,no data,no data,484,no data,no data,102,70.38,61,118,60.72789115646258,565,no data,61.0
2019-08-07 00:00:00,no data,no data,no data,205,39,no data,no data,no data,465.0,224,622,625,4793,709,825,91,no data,no data,no data,no data,419,no data,no data,104,68.33999999999999,89,120,74.48571428571428,693,no data,24.0
2019-08-08 00:00:00,no data,no data,no data,231,65,no data,no data,no data,460.0,231,588,572,4916,740,893,125,no data,no data,no data,no data,410,no data,no data,83,63.24,94,126,79.10748299319727,736,no data,46.0
2019-08-09 00:00:00,no data,no data,no data,225,91,no data,no data,no data,506.0,266,627,680,4967,692,863,135,no data,no data,no data,no data,470,no data,no data,178,72.41999999999999,69,130,69.3265306122449,645,no data,52.0
2019-08-10 00:00:00,no data,no data,no data,158,77,no data,no data,no data,501.0,208,563,604,4020,940,1095,266,no data,no data,no data,no data,438,no data,no data,105,72.41999999999999,122,145,64.05986394557823,596,no data,101.0
2019-08-11 00:00:00,no data,no data,no data,167,74,no data,no data,no data,497.0,205,546,522,3560,961,1155,306,no data,no data,no data,no data,349,no data,no data,86,76.49999999999999,122,112,103.82857142857142,966,no data,60.0
2019-08-12 00:00:00,no data,no data,no data,221,101,no data,no data,no data,445.0,193,532,538,4942,760,909,135,no data,no data,no data,no data,352,no data,no data,122,72.41999999999999,68,110,104.79591836734694,975,no data,46.0
2019-08-13 00:00:00,no data,no data,no data,212,89,no data,no data,no data,446.0,211,584,530,4855,671,827,112,no data,no data,no data,no data,451,no data,no data,187,70.38,75,116,59.86802721088436,557,no data,58.0
2019-08-14 00:00:00,no data,no data,no data,205,72,no data,no data,no data,506.0,231,635,566,4775,740,861,140,no data,no data,no data,no data,393,no data,no data,86,68.33999999999999,74,135,45.3578231292517,422,no data,75.0
2019-08-15 00:00:00,no data,no data,no data,210,84,no data,no data,no data,482.0,221,595,598,4712,739,859,108,no data,no data,no data,no data,437,no data,no data,101,63.24,90,122,37.61904761904761,350,no data,71.0
2019-08-16 00:00:00,no data,no data,no data,256,76,no data,no data,no data,491.0,267,648,679,4908,836,981,187,no data,no data,no data,no data,414,no data,no data,116,72.41999999999999,71,132,49.9795918367347,465,no data,66.0
2019-08-17 00:00:00,no data,no data,no data,168,63,no data,no data,no data,522.0,203,493,642,4178,952,1112,277,no data,no data,no data,no data,405,no data,no data,73,72.41999999999999,79,99,24.18367346938776,225,no data,71.0
2019-08-18 00:00:00,no data,no data,no data,193,83,no data,no data,no data,470.0,238,512,508,3175,568,722,168,no data,no data,no data,no data,382,no data,no data,70,76.49999999999999,46,89,32.88979591836735,306,no data,75.0
2019-08-19 00:00:00,no data,no data,no data,269,78,no data,no data,no data,464.0,197,581,565,4879,770,921,138,no data,no data,no data,no data,436,no data,no data,94,72.41999999999999,41,107,42.34829931972789,394,no data,78.0
2019-08-20 00:00:00,no data,no data,no data,265,50,no data,no data,no data,446.0,242,649,667,5127,787,905,109,no data,no data,no data,no data,504,no data,no data,112,70.38,75,141,89.31836734693876,831,no data,76.0
2019-08-21 00:00:00,no data,no data,no data,197,35,no data,no data,no data,508.0,253,661,674,4872,787,941,133,no data,no data,no data,no data,481,no data,no data,154,68.33999999999999,62,106,85.55646258503404,796,no data,65.0
2019-08-22 00:00:00,no data,no data,no data,246,79,no data,no data,no data,473.0,235,652,636,4937,688,846,85,no data,no data,no data,no data,508,no data,no data,125,63.24,71,117,70.18639455782312,653,no data,53.0
2019-08-23 00:00:00,no data,no data,no data,224,71,no data,no data,no data,459.0,256,685,746,5461,862,1075,182,no data,no data,no data,no data,527,no data,no data,146,72.41999999999999,81,124,79.64489795918367,741,no data,55.0
2019-08-24 00:00:00,no data,no data,no data,166,77,no data,no data,no data,533.0,277,690,700,4284,984,1143,226,no data,no data,no data,no data,462,no data,no data,116,72.41999999999999,73,118,70.4013605442177,655,no data,74.0
2019-08-25 00:00:00,no data,no data,no data,219,43,no data,no data,no data,517.0,301,631,653,3839,1036,1229,301,no data,no data,no data,no data,509,no data,no data,97,76.49999999999999,95,138,57.50340136054422,535,no data,53.0
2019-08-26 00:00:00,no data,no data,no data,232,64,no data,no data,no data,513.0,261,774,659,4980,786,939,132,no data,no data,no data,no data,419,no data,no data,112,72.41999999999999,94,141,82.33197278911565,766,no data,51.0
2019-08-27 00:00:00,no data,no data,no data,202,83,no data,no data,no data,503.0,256,727,662,5019,823,977,150,no data,no data,no data,no data,470,no data,no data,86,70.38,85,125,104.68843537414965,974,no data,60.0
2019-08-28 00:00:00,no data,no data,no data,234,112,no data,no data,no data,587.0,300,785,722,5175,843,1000,144,no data,no data,no data,no data,543,no data,no data,121,68.33999999999999,42,93,65.24217687074831,607,no data,55.0
2019-08-29 00:00:00,no data,no data,no data,227,32,no data,no data,no data,605.0,328,753,747,4971,760,933,139,no data,no data,no data,no data,677,no data,no data,95,63.24,71,141,86.73877551020409,807,no data,53.0
2019-08-30 00:00:00,no data,no data,no data,231,50,no data,no data,no data,680.0,490,929,882,5332,1055,1141,186,no data,no data,no data,no data,571,no data,no data,136,72.41999999999999,69,132,73.08843537414967,680,no data,59.0
2019-08-31 00:00:00,no data,no data,no data,163,50,no data,no data,no data,830.0,329,617,760,3962,980,1110,285,no data,no data,no data,no data,605,no data,no data,86,72.41999999999999,72,134,61.802721088435376,575,no data,61.0
2019-09-01 00:00:00,no data,no data,no data,181,50,no data,no data,no data,417.0,263,495,592,3305,965,1102,305,no data,no data,no data,no data,474,no data,no data,61,76.49999999999999,120,133,55.461224489795924,516,no data,57.0
2019-09-02 00:00:00,no data,no data,no data,215,82,no data,no data,no data,748.0,390,no data,776,3237,712,921,242,no data,no data,no data,no data,459,no data,no data,93,67.32000000000002,101,124,30.847619047619048,287,no data,40.0
2019-09-03 00:00:00,no data,no data,no data,221,54,no data,no data,no data,533.0,250,no data,761,4972,742,924,78,no data,no data,no data,no data,431,no data,no data,68,67.32000000000002,60,114,59.76054421768708,556,no data,38.0
2019-09-04 00:00:00,no data,no data,no data,252,56,no data,no data,no data,470.0,234,no data,698,4959,790,1033,120,no data,no data,no data,no data,349,no data,no data,95,65.28,31,134,49.9795918367347,465,no data,41.0
2019-09-05 00:00:00,no data,no data,no data,220,84,no data,no data,no data,445.0,222,no data,616,4877,673,874,84,no data,no data,no data,no data,332,no data,no data,79,64.26,12,110,44.60544217687076,415,no data,42.0
2019-09-06 00:00:00,no data,no data,no data,228,80,no data,no data,no data,532.0,249,no data,763,5281,1051,1310,174,no data,no data,no data,no data,388,no data,no data,122,67.32000000000002,27,77,50.51700680272109,470,no data,37.0
2019-09-07 00:00:00,no data,no data,no data,167,94,no data,no data,no data,504.0,239,no data,768,4096,1044,1180,258,no data,no data,no data,no data,438,no data,no data,87,67.32000000000002,69,132,33.96462585034014,316,no data,68.0
2019-09-08 00:00:00,no data,no data,no data,226,97,no data,no data,no data,454.0,242,no data,675,3709,1057,1236,297,no data,no data,no data,no data,340,no data,no data,78,76.50000000000001,81,115,30.847619047619048,287,no data,88.0
