Date,1-58,1-85,1-322,1-468,1-477,2-10,2-32,2-42,3-026,3-175,3-240,3-324,3-338,4-1,4-10,4-43,5-1,5-19,5-65,5-232,5-257,6-30,6-74,7-35,7-253,8-34,8-106,8-243,8-260,8-268,10-60
2020-01-26 00:00:00,254.1532694412001,296.94883714779394,34,154.0,36.0,no data,423.0,812.0,253.0,139.0,338.0,239.0,2895.0,548.0,588.0,128.0,205,92.0,53.0,47.0,218.0,no data,52.0,59.0,19.0,9,64.0,80.0,217.0,398,23.0
2020-01-27 00:00:00,234.06555398708466,270.74746916416507,51,234.0,51.0,no data,569.0,1370.0,266.0,148.0,396.0,282.0,4096.0,406.0,462.0,46.0,281,120.0,61.0,68.0,243.0,no data,62.0,38.0,23.0,22,70.0,68.0,334.0,674,36.0
2020-01-28 00:00:00,227.0785225247836,264.6338166346517,48,210.0,54.0,no data,527.0,1452.0,275.0,174.0,427.0,320.0,4386.0,416.0,463.0,85.0,237,124.0,60.0,53.0,300.0,no data,71.0,68.0,40.0,2,43.0,40.0,277.0,673,35.0
2020-01-29 00:00:00,213.97783853296917,252.40651157562488,38,202.0,51.0,no data,576.0,1573.0,360.0,242.0,521.0,400.0,4264.0,389.0,464.0,76.0,253,116.0,48.0,63.0,272.0,no data,67.0,75.0,23.0,4,56.0,53.0,314.0,670,35.0
2020-01-30 00:00:00,204.37067027230523,234.9389329198723,50,223.0,64.0,no data,649.0,1399.0,358.0,204.0,473.0,381.0,4371.0,441.0,530.0,93.0,335,153.0,53.0,55.0,265.0,no data,66.0,82.0,27.0,64,84.0,99.0,365.0,689,37.0
2020-01-31 00:00:00,231.44541718872176,267.25395343301454,53,249.0,58.0,no data,681.0,1483.0,341.0,257.0,496.0,412.0,4578.0,563.0,605.0,218.0,289,141.0,70.0,79.0,304.0,no data,66.0,67.0,29.0,42,83.0,90.0,361.0,749,50.0
2020-02-01 00:00:00,293.4553214166434,344.9846784511135,33,123.0,62.0,no data,518.0,1024.0,218.0,198.0,423.0,405.0,3422.0,638.0,673.0,215.0,226,118.0,45.0,52.0,267.0,no data,71.0,58.0,15.0,23,57.0,74.0,199.0,464,21.0
2020-02-02 00:00:00,319.6566894002722,372.05942536753,52,154.0,77.0,no data,476.0,902.0,332.0,203.0,375.0,380.0,2847.0,612.0,677.0,327.0,195,85.0,41.0,48.0,209.0,no data,44.0,58.0,20.0,38,64.0,70.0,227.0,406,22.0
2020-02-03 00:00:00,293.4553214166434,344.9846784511135,51,234.0,65.0,no data,640.0,1404.0,384.0,202.0,453.0,330.0,4246.0,558.0,636.0,285.0,317,108.0,59.0,53.0,217.0,no data,52.0,34.0,20.0,37,59.0,69.0,332.0,708,51.0
2020-02-04 00:00:00,286.4682899543424,334.5041312576619,46,210.0,76.0,no data,628.0,1337.0,296.0,189.0,418.0,290.0,4235.0,589.0,679.0,321.0,298,97.0,44.0,46.0,242.0,no data,49.0,36.0,22.0,25,76.0,70.0,335.0,733,31.0
2020-02-05 00:00:00,272.4942270297404,317.90993153469697,73,202.0,67.0,no data,697.0,1443.0,310.0,196.0,394.0,214.0,4193.0,609.0,722.0,325.0,324,145.0,53.0,55.0,237.0,no data,59.0,54.0,12.0,17,64.0,63.0,313.0,677,30.0
2020-02-06 00:00:00,259.3935430379259,297.8222160805816,61,223.0,65.0,no data,631.0,1336.0,290.0,214.0,462.0,173.0,4455.0,695.0,784.0,411.0,314,105.0,55.0,55.0,250.0,no data,55.0,51.0,22.0,25,57.0,72.0,343.0,762,34.0
2020-02-07 00:00:00,291.70856355106815,339.7444048543877,68,534.0,72.0,no data,714.0,1524.0,383.0,259.0,546.0,186.0,4536.0,717.0,791.0,398.0,324,163.0,93.0,85.0,344.0,no data,78.0,51.0,20.0,28,60.0,71.0,412.0,813,53.0
2020-02-08 00:00:00,293.4553214166434,344.9846784511135,61,157.0,76.0,no data,753.0,1032.0,387.0,235.0,433.0,181.0,3256.0,809.0,899.0,475.0,291,125.0,59.0,65.0,294.0,no data,59.0,75.0,18.0,38,63.0,73.0,228.0,480,24.0
2020-02-09 00:00:00,319.6566894002722,372.05942536753,56,159.0,60.0,no data,557.0,859.0,339.0,226.0,368.0,199.0,2983.0,821.0,955.0,506.0,178,107.0,76.0,64.0,279.0,no data,49.0,52.0,34.0,21,46.0,57.0,206.0,419,43.0
2020-02-10 00:00:00,293.4553214166434,344.9846784511135,46,199.0,61.0,no data,573.0,1446.0,325.0,199.0,419.0,206.0,4253.0,681.0,832.0,424.0,270,111.0,49.0,45.0,216.0,no data,48.0,43.0,13.0,21,37.0,57.0,365.0,752,95.0
2020-02-11 00:00:00,286.4682899543424,334.5041312576619,66,314.0,78.0,no data,659.0,1414.0,350.0,197.0,451.0,299.0,4189.0,639.0,746.0,430.0,297,131.0,50.0,41.0,234.0,no data,51.0,49.0,36.0,53,72.0,82.0,337.0,745,74.0
2020-02-12 00:00:00,272.4942270297404,317.90993153469697,49,415.0,82.0,no data,590.0,1399.0,347.0,205.0,404.0,301.0,4011.0,602.0,740.0,402.0,224,119.0,49.0,42.0,239.0,no data,50.0,65.0,26.0,36,75.0,61.0,314.0,736,110.0
2020-02-13 00:00:00,259.3935430379259,297.8222160805816,61,253.0,56.0,no data,630.0,1342.0,312.0,163.0,412.0,308.0,4050.0,492.0,596.0,275.0,280,121.0,50.0,48.0,228.0,no data,50.0,53.0,27.0,23,71.0,78.0,359.0,741,61.0
2020-02-14 00:00:00,291.70856355106815,339.7444048543877,66,292.0,54.0,no data,663.0,1481.0,326.0,236.0,494.0,317.0,4492.0,556.0,683.0,266.0,300,154.0,83.0,70.0,281.0,no data,86.0,61.0,34.0,23,62.0,83.0,440.0,901,54.0
2020-02-15 00:00:00,293.4553214166434,344.9846784511135,60,179.0,74.0,no data,541.0,1073.0,400.0,222.0,444.0,309.0,3608.0,781.0,917.0,477.0,239,114.0,27.0,40.0,244.0,no data,69.0,61.0,12.0,31,62.0,64.0,241.0,506,19.0
2020-02-16 00:00:00,319.6566894002722,372.05942536753,76,211.0,65.0,no data,518.0,878.0,336.0,225.0,359.0,314.0,2902.0,720.0,834.0,493.0,201,110.0,80.0,60.0,222.0,no data,44.0,39.0,20.0,40,72.0,75.0,268.0,483,56.0
2020-02-17 00:00:00,293.4553214166434,344.9846784511135,51,214.0,65.0,no data,600.0,1331.0,341.0,192.0,404.0,290.0,4177.0,688.0,803.0,433.0,240,101.0,41.0,44.0,212.0,no data,59.0,40.0,20.0,30,68.0,71.0,433.0,810,71.0
2020-02-18 00:00:00,286.4682899543424,334.5041312576619,52,223.0,87.0,no data,647.0,1426.0,304.0,178.0,394.0,305.0,4271.0,715.0,824.0,414.0,288,96.0,50.0,53.0,236.0,no data,50.0,50.0,20.0,41,63.0,79.0,394.0,791,97.0
2020-02-19 00:00:00,272.4942270297404,317.90993153469697,54,377.0,69.0,no data,660.0,1508.0,386.0,212.0,453.0,296.0,4201.0,796.0,890.0,488.0,301,122.0,68.0,61.0,259.0,no data,57.0,57.0,16.0,36,64.0,70.0,350.0,777,102.0
2020-02-20 00:00:00,259.3935430379259,297.8222160805816,66,575.0,90.0,no data,668.0,1530.0,420.0,262.0,508.0,249.0,4536.0,715.0,755.0,227.0,306,123.0,53.0,69.0,282.0,no data,57.0,66.0,29.0,30,58.0,71.0,347.0,764,106.0
2020-02-21 00:00:00,291.70856355106815,339.7444048543877,69,248.0,77.0,no data,669.0,1584.0,449.0,251.0,517.0,255.0,4601.0,792.0,843.0,402.0,361,170.0,111.0,100.0,338.0,no data,84.0,78.0,25.0,43,86.0,105.0,391.0,791,130.0
2020-02-22 00:00:00,293.4553214166434,344.9846784511135,66,178.0,84.0,no data,563.0,1062.0,391.0,208.0,398.0,259.0,3580.0,883.0,929.0,493.0,294,142.0,78.0,78.0,325.0,no data,87.0,83.0,17.0,49,83.0,86.0,274.0,533,108.0
2020-02-23 00:00:00,319.6566894002722,372.05942536753,63,228.0,81.0,no data,507.0,960.0,348.0,236.0,448.0,309.0,2965.0,794.0,934.0,509.0,235,85.0,75.0,53.0,245.0,no data,36.0,72.0,16.0,52,63.0,90.0,232.0,466,94.0
2020-02-24 00:00:00,293.4553214166434,344.9846784511135,75,268.0,69.0,no data,600.0,1466.0,362.0,244.0,492.0,311.0,4130.0,721.0,851.0,521.0,270,104.0,59.0,62.0,231.0,no data,59.0,46.0,17.0,10,58.0,88.0,342.0,808,110.0
2020-02-25 00:00:00,286.4682899543424,334.5041312576619,52,245.0,94.0,no data,579.0,1406.0,344.0,233.0,482.0,382.0,4133.0,690.0,798.0,455.0,259,121.0,64.0,54.0,233.0,no data,56.0,52.0,27.0,46,63.0,89.0,327.0,836,43.0
2020-02-26 00:00:00,272.4942270297404,317.90993153469697,79,264.0,97.0,no data,576.0,1471.0,362.0,230.0,459.0,374.0,4076.0,683.0,806.0,488.0,292,115.0,97.0,50.0,242.0,no data,57.0,75.0,35.0,28,72.0,93.0,332.0,879,124.0
2020-02-27 00:00:00,259.3935430379259,297.8222160805816,98,298.0,132.0,no data,683.0,1445.0,440.0,294.0,521.0,287.0,4304.0,695.0,813.0,499.0,308,125.0,103.0,53.0,293.0,no data,61.0,40.0,30.0,56,74.0,87.0,363.0,873,115.0
2020-02-28 00:00:00,291.70856355106815,339.7444048543877,79,291.0,117.0,no data,744.0,1432.0,474.0,297.0,542.0,342.0,4492.0,667.0,777.0,348.0,334,160.0,106.0,79.0,304.0,no data,84.0,49.0,30.0,34,70.0,86.0,374.0,930,51.0
2020-02-29 00:00:00,293.4553214166434,344.9846784511135,57,196.0,83.0,no data,513.0,1051.0,391.0,192.0,401.0,405.0,3808.0,763.0,817.0,379.0,231,113.0,54.0,49.0,249.0,no data,65.0,70.0,23.0,50,78.0,119.0,262.0,613,104.0
2020-03-01 00:00:00,345.8580573839011,399.13417228394655,76,240.0,92.0,no data,452.0,817.0,234.0,252.0,433.0,439.0,2889.0,735.0,876.0,503.0,215,113.0,84.0,61.0,197.0,no data,50.0,54.0,22.0,57,118.0,114.0,292.0,622,91.0
2020-03-02 00:00:00,374.6795621658929,441.0563610577528,65,297.0,103.0,no data,703.0,1520.0,412.0,249.0,437.0,399.0,4246.0,648.0,793.0,444.0,351,143.0,62.0,56.0,229.0,no data,72.0,51.0,39.0,35,104.0,98.0,352.0,791,114.0
2020-03-03 00:00:00,345.8580573839011,399.13417228394655,59,233.0,97.0,no data,691.0,1525.0,393.0,251.0,493.0,382.0,4506.0,621.0,767.0,424.0,269,125.0,43.0,48.0,261.0,no data,63.0,57.0,18.0,55,98.0,113.0,354.0,851,44.0
2020-03-04 00:00:00,337.9976469888125,390.4003829560703,58,275.0,73.0,no data,668.0,1618.0,401.0,240.0,461.0,435.0,4363.0,640.0,769.0,397.0,313,116.0,57.0,52.0,250.0,no data,68.0,64.0,26.0,38,91.0,83.0,300.0,786,53.0
2020-03-05 00:00:00,314.41641580354644,371.1860464347424,77,282.0,81.0,no data,627.0,1477.0,418.0,267.0,517.0,466.0,4580.0,700.0,818.0,440.0,263,121.0,48.0,48.0,255.0,no data,48.0,69.0,22.0,35,88.0,95.0,341.0,823,44.0
2020-03-06 00:00:00,296.9488371477939,350.2249520478393,59,312.0,72.0,no data,714.0,1574.0,457.0,290.0,586.0,483.0,4578.0,752.0,858.0,454.0,278,125.0,69.0,82.0,314.0,no data,78.0,63.0,25.0,36,96.0,109.0,376.0,931,53.0
2020-03-07 00:00:00,341.49116271996303,394.7672776200084,88,219.0,93.0,no data,589.0,1275.0,433.0,272.0,471.0,466.0,3578.0,827.0,971.0,493.0,317,132.0,58.0,55.0,249.0,no data,78.0,98.0,18.0,33,77.0,79.0,219.0,575,47.0
2020-03-08 00:00:00,345.8580573839011,399.13417228394655,61,241.0,70.0,no data,600.0,1201.0,428.0,292.0,443.0,453.0,2735.0,690.0,842.0,472.0,244,149.0,84.0,84.0,225.0,no data,81.0,64.0,28.0,33,98.0,100.0,249.0,510,12.0
2020-03-09 00:00:00,374.6795621658929,441.0563610577528,74,277.0,78.0,no data,698.0,1608.0,430.0,265.0,513.0,447.0,4430.0,718.0,837.0,461.0,295,118.0,57.0,67.0,235.0,no data,54.0,45.0,18.0,35,78.0,101.0,345.0,826,36.0
2020-03-10 00:00:00,345.8580573839011,399.13417228394655,68,258.0,103.0,no data,653.0,1593.0,417.0,262.0,517.0,456.0,4400.0,666.0,810.0,458.0,327,117.0,52.0,58.0,269.0,no data,63.0,74.0,24.0,37,70.0,91.0,334.0,827,30.0
2020-03-11 00:00:00,337.9976469888125,390.4003829560703,76,267.0,98.0,no data,626.0,1524.0,405.0,284.0,462.0,426.0,4521.0,679.0,799.0,434.0,304,119.0,56.0,66.0,275.0,no data,46.0,60.0,16.0,36,78.0,108.0,329.0,811,36.0
2020-03-12 00:00:00,314.41641580354644,371.1860464347424,75,229.0,104.0,no data,642.0,1479.0,406.0,269.0,465.0,379.0,4293.0,625.0,760.0,442.0,338,135.0,54.0,66.0,273.0,no data,77.0,63.0,19.0,8,64.0,98.0,354.0,783,50.0
2020-03-13 00:00:00,296.9488371477939,350.2249520478393,79,293.0,101.0,no data,659.0,1745.0,425.0,319.0,531.0,480.0,4386.0,814.0,913.0,481.0,298,136.0,86.0,79.0,342.0,no data,67.0,61.0,22.0,7,61.0,74.0,311.0,785,11.0
2020-03-14 00:00:00,341.49116271996303,394.7672776200084,68,241.0,96.0,no data,592.0,1906.0,458.0,252.0,485.0,382.0,3461.0,640.0,625.0,201.0,298,113.0,57.0,63.0,386.0,no data,79.0,91.0,21.0,12,64.0,103.0,266.0,568,0.0
2020-03-15 00:00:00,345.8580573839011,399.13417228394655,53,213.0,90.0,no data,473.0,1376.0,344.0,207.0,382.0,379.0,2633.0,524.0,587.0,128.0,294,101.0,64.0,70.0,313.0,no data,56.0,57.0,25.0,64,77.0,98.0,249.0,489,0.0
2020-03-16 00:00:00,374.6795621658929,441.0563610577528,64,270.0,73.0,no data,557.0,1525.0,316.0,160.0,355.0,374.0,3753.0,441.0,453.0,76.0,322,99.0,44.0,42.0,203.0,no data,48.0,47.0,25.0,51,77.0,126.0,313.0,803,0.0
2020-03-17 00:00:00,345.8580573839011,399.13417228394655,50,248.0,84.0,no data,613.0,1375.0,326.0,175.0,372.0,438.0,3862.0,691.0,773.0,451.0,310,113.0,47.0,57.0,286.0,no data,61.0,56.0,27.0,86,74.0,128.0,337.0,807,62.0
2020-03-18 00:00:00,337.9976469888125,390.4003829560703,47,238.0,100.0,no data,555.0,1398.0,371.0,224.0,441.0,454.0,3794.0,757.0,870.0,479.0,267,89.0,47.0,65.0,256.0,no data,64.0,63.0,23.0,52,88.0,118.0,320.0,855,59.0
2020-03-19 00:00:00,314.41641580354644,371.1860464347424,56,256.0,88.0,no data,632.0,1467.0,412.0,279.0,508.0,410.0,3382.0,772.0,864.0,525.0,323,130.0,61.0,85.0,267.0,no data,65.0,93.0,20.0,37,64.0,118.0,336.0,736,48.0
2020-03-20 00:00:00,296.9488371477939,350.2249520478393,55,247.0,101.0,no data,673.0,1590.0,479.0,266.0,519.0,386.0,3551.0,866.0,916.0,520.0,324,155.0,78.0,80.0,350.0,no data,86.0,74.0,26.0,0,61.0,101.0,293.0,688,45.0
2020-03-21 00:00:00,341.49116271996303,394.7672776200084,51,169.0,60.0,no data,436.0,1011.0,412.0,219.0,411.0,399.0,2453.0,900.0,921.0,513.0,224,107.0,54.0,49.0,244.0,no data,62.0,108.0,15.0,22,60.0,98.0,226.0,476,22.0
2020-03-22 00:00:00,345.8580573839011,399.13417228394655,31,146.0,51.0,no data,372.0,777.0,324.0,186.0,431.0,365.0,2022.0,916.0,1075.0,637.0,208,82.0,48.0,59.0,201.0,no data,56.0,53.0,14.0,16,37.0,68.0,154.0,315,0.0
2020-03-23 00:00:00,374.6795621658929,441.0563610577528,33,181.0,40.0,no data,468.0,1103.0,304.0,166.0,503.0,428.0,2674.0,490.0,539.0,240.0,226,92.0,32.0,36.0,198.0,no data,43.0,53.0,24.0,78,90.0,98.0,279.0,614,25.0
2020-03-24 00:00:00,345.8580573839011,399.13417228394655,37,189.0,54.0,no data,446.0,1162.0,277.0,147.0,331.0,445.0,2514.0,596.0,647.0,361.0,235,79.0,35.0,43.0,277.0,no data,52.0,71.0,25.0,8,61.0,79.0,194.0,486,44.0
2020-03-25 00:00:00,337.9976469888125,390.4003829560703,28,194.0,35.0,no data,492.0,1189.0,316.0,168.0,367.0,476.0,2454.0,633.0,627.0,350.0,225,80.0,29.0,44.0,294.0,no data,62.0,92.0,11.0,19,67.0,78.0,209.0,519,8.0
2020-03-26 00:00:00,314.41641580354644,371.1860464347424,26,173.0,51.0,no data,453.0,1097.0,322.0,184.0,381.0,414.0,2572.0,567.0,574.0,276.0,206,80.0,33.0,38.0,252.0,no data,82.0,68.0,11.0,66,56.0,74.0,199.0,453,4.0
2020-03-27 00:00:00,296.9488371477939,350.2249520478393,27,174.0,55.0,no data,450.0,1144.0,371.0,208.0,412.0,495.0,2458.0,536.0,554.0,210.0,239,111.0,27.0,37.0,278.0,no data,81.0,69.0,20.0,52,146.0,105.0,273.0,632,32.0
2020-03-28 00:00:00,341.49116271996303,394.7672776200084,26,128.0,53.0,no data,355.0,890.0,329.0,136.0,369.0,504.0,2149.0,585.0,584.0,211.0,220,74.0,22.0,43.0,244.0,no data,69.0,80.0,23.0,61,120.0,80.0,173.0,398,36.0
2020-03-29 00:00:00,345.8580573839011,399.13417228394655,18,130.0,41.0,no data,259.0,721.0,301.0,175.0,336.0,513.0,1644.0,522.0,571.0,203.0,149,48.0,29.0,47.0,187.0,no data,41.0,42.0,8.0,113,86.0,97.0,182.0,356,14.0
2020-03-30 00:00:00,374.6795621658929,441.0563610577528,14,152.0,30.0,no data,476.0,1214.0,263.0,110.0,315.0,459.0,2423.0,457.0,457.0,107.0,230,81.0,29.0,51.0,240.0,no data,67.0,49.0,8.0,58,69.0,73.0,232.0,580,47.0
2020-03-31 00:00:00,345.8580573839011,399.13417228394655,25,200.0,58.0,no data,475.0,1157.0,200.0,133.0,364.0,396.0,2561.0,427.0,424.0,117.0,251,115.0,43.0,65.0,297.0,no data,64.0,60.0,12.0,65,74.0,89.0,227.0,584,36.0
2020-04-01 00:00:00,323.1502051314228,374.6795621658929,29,146.0,45.0,no data,457.0,1214.0,249.0,114.0,345.0,370.0,2558.0,411.0,441.0,82.0,238,81.0,35.0,28.0,177.0,no data,62.0,57.0,8.0,32,69.0,97.0,271.0,597,32.0
2020-04-02 00:00:00,301.31573181173206,354.5918467117774,24,182.0,52.0,no data,443.0,1163.0,260.0,129.0,314.0,378.0,2267.0,356.0,379.0,77.0,216,72.0,38.0,38.0,202.0,no data,55.0,39.0,13.0,61,89.0,93.0,226.0,496,16.0
2020-04-03 00:00:00,285.59491102155476,336.25088912323724,35,153.0,39.0,no data,579.0,1226.0,215.0,110.0,287.0,427.0,2642.0,461.0,478.0,117.0,279,106.0,33.0,42.0,277.0,no data,90.0,68.0,23.0,73,98.0,114.0,229.0,588,23.0
2020-04-04 00:00:00,324.896962996998,379.9198357626186,32,153.0,60.0,no data,415.0,911.0,231.0,90.0,304.0,456.0,2193.0,668.0,638.0,197.0,206,75.0,31.0,40.0,301.0,no data,78.0,79.0,20.0,83,78.0,136.0,256.0,506,24.0
2020-04-05 00:00:00,328.39047872814854,382.53997256098154,17,183.0,43.0,no data,355.0,766.0,278.0,83.0,296.0,420.0,1806.0,686.0,715.0,209.0,191,60.0,24.0,45.0,212.0,no data,36.0,65.0,30.0,71,65.0,98.0,166.0,350,8.0
2020-04-06 00:00:00,358.9587413757156,413.1082352085486,27,204.0,28.0,no data,495.0,1284.0,286.0,127.0,371.0,387.0,2759.0,448.0,476.0,110.0,303,95.0,28.0,28.0,184.0,no data,64.0,43.0,28.0,35,78.0,71.0,229.0,508,15.0
2020-04-07 00:00:00,328.39047872814854,382.53997256098154,36,224.0,54.0,no data,462.0,1409.0,301.0,129.0,352.0,407.0,2804.0,486.0,497.0,92.0,286,94.0,27.0,40.0,321.0,no data,71.0,77.0,19.0,51,134.0,150.0,318.0,639,11.0
2020-04-08 00:00:00,323.1502051314228,374.6795621658929,37,190.0,41.0,no data,538.0,1481.0,326.0,127.0,437.0,478.0,2803.0,529.0,519.0,88.0,294,100.0,29.0,29.0,310.0,no data,79.0,74.0,25.0,51,64.0,110.0,257.0,580,16.0
2020-04-09 00:00:00,301.31573181173206,354.5918467117774,29,230.0,64.0,no data,581.0,1578.0,291.0,107.0,440.0,502.0,3025.0,413.0,440.0,66.0,355,137.0,54.0,56.0,336.0,no data,108.0,80.0,28.0,35,76.0,143.0,327.0,653,27.0
