Date,1-58,1-85,1-322,1-468,1-477,2-10,2-32,2-42,3-026,3-34,3-175,3-240,3-324,3-332,3-338,4-1,4-10,4-43,5-1,5-19,5-65,5-232,5-257,6-30,6-74,7-35,7-253,8-34,8-106,8-243,8-260,8-268,9-18,9-60,10-60,gnt-2
2022-03-19 00:00:00,254.0,353.0,99.0,271.0,74.0,281.0,1151.0,3327.0,441.0,229.0,291.0,645.0,736.0,1103.0,7498.0,941.0,1216.0,445.0,300.0,145.0,68.0,57.0,307.0,54.0,40.0,56.0,26.0,29,84.0,114.0,334.0,675.0,42.0,25.0,58.0,170
2022-03-20 00:00:00,258.0,346.0,115.0,225.0,67.0,331.0,1019.0,2501.0,509.0,213.0,350.0,641.0,722.0,981.0,2931.0,901.0,1276.0,557.0,227.0,126.0,61.0,51.0,401.0,59.0,29.0,33.0,21.0,44,93.0,91.0,233.0,460.0,51.0,36.0,45.0,147
2022-03-21 00:00:00,222.0,273.0,96.0,308.0,47.0,303.0,1254.0,1866.0,464.0,204.0,300.0,623.0,759.0,983.0,7155.0,659.0,859.0,457.0,324.0,84.0,50.0,55.0,279.0,74.0,40.0,57.0,34.0,56,114.0,98.0,463.0,887.0,53.0,41.0,58.0,240
2022-03-22 00:00:00,262.0,313.0,106.0,256.0,55.0,295.0,1350.0,2748.0,428.0,209.0,279.0,687.0,745.0,1041.0,3907.0,653.0,847.0,393.0,413.0,112.0,53.0,40.0,231.0,81.0,58.0,91.0,38.0,9,65.0,69.0,356.0,704.0,56.0,41.0,57.0,300
2022-03-23 00:00:00,281.0,314.0,71.0,317.0,46.0,332.0,1445.0,2901.0,449.0,214.0,287.0,663.0,740.0,951.0,3873.0,577.0,610.0,278.0,454.0,134.0,52.0,55.0,225.0,73.0,52.0,68.0,34.0,4,64.0,66.0,364.0,712.0,60.0,31.0,37.0,253
2022-03-24 00:00:00,257.0,336.0,95.0,302.0,42.0,297.0,1286.0,2883.0,464.0,212.0,298.0,712.0,718.0,1165.0,4040.0,527.0,666.0,116.0,408.0,122.0,83.0,56.0,317.0,91.0,69.0,65.0,31.0,32,90.0,44.0,363.0,705.0,57.0,36.0,33.0,285
2022-03-25 00:00:00,269.0,370.0,94.0,273.0,68.0,309.0,1385.0,3154.0,416.0,151.0,254.0,702.0,722.0,1133.0,4212.0,732.0,862.0,366.0,399.0,133.0,87.0,58.0,336.0,77.0,53.0,98.0,25.0,32,137.0,102.0,398.0,775.0,59.0,36.0,44.0,285
2022-03-26 00:00:00,256.0,304.0,60.0,205.0,54.0,262.0,1130.0,3123.0,383.0,145.0,246.0,600.0,711.0,1041.0,3397.0,721.0,918.0,438.0,250.0,138.0,35.0,35.0,289.0,65.0,46.0,54.0,20.0,76,210.0,176.0,437.0,844.0,37.0,26.0,36.0,214
2022-03-27 00:00:00,272.0,310.0,49.0,164.0,44.0,229.0,888.0,2360.0,390.0,170.0,238.0,562.0,757.0,909.0,2810.0,780.0,1064.0,447.0,208.0,120.0,34.0,46.0,318.0,53.0,30.0,39.0,20.0,48,147.0,133.0,273.0,484.0,77.0,62.0,22.0,179
2022-03-28 00:00:00,199.0,274.0,57.0,248.0,42.0,303.0,1174.0,1565.0,390.0,168.0,218.0,573.0,751.0,939.0,3895.0,567.0,801.0,392.0,246.0,80.0,38.0,40.0,280.0,62.0,31.0,67.0,16.0,112,148.0,110.0,418.0,787.0,38.0,35.0,35.0,327
2022-03-29 00:00:00,282.0,344.0,49.0,283.0,41.0,310.0,1339.0,2932.0,343.0,168.0,213.0,545.0,748.0,1035.0,4575.0,612.0,796.0,394.0,359.0,96.0,79.0,73.0,214.0,89.0,55.0,85.0,36.0,29,141.0,65.0,354.0,728.0,62.0,45.0,37.0,293
2022-03-30 00:00:00,268.0,342.0,33.0,288.0,47.0,305.0,1270.0,2873.0,361.0,173.0,228.0,574.0,775.0,1061.0,5181.0,510.0,739.0,245.0,434.0,142.0,81.0,68.0,273.0,64.0,43.0,73.0,24.0,36,168.0,83.0,356.0,676.0,63.0,41.0,58.0,328
2022-03-31 00:00:00,314.0,366.0,34.0,262.0,45.0,274.0,1266.0,3101.0,365.0,152.0,251.0,637.0,715.0,1177.0,5051.0,596.0,787.0,217.0,365.0,138.0,80.0,72.0,343.0,73.0,43.0,85.0,38.0,45,135.0,92.0,417.0,835.0,44.0,44.0,67.0,276
2022-04-01 00:00:00,293.0,399.0,35.0,311.0,63.0,351.0,1354.0,3247.0,313.0,191.0,266.0,629.0,715.0,1209.0,5546.0,717.0,978.0,192.0,355.0,173.0,75.0,65.0,202.0,79.0,47.0,93.0,34.0,16,159.0,149.0,479.0,937.0,59.0,48.0,71.0,274
2022-04-02 00:00:00,245.0,321.0,38.0,177.0,46.0,230.0,1024.0,2208.0,368.0,171.0,176.0,517.0,711.0,1038.0,4341.0,731.0,1139.0,186.0,272.0,101.0,40.0,57.0,233.0,67.0,43.0,59.0,12.0,14,151.0,143.0,340.0,684.0,59.0,49.0,64.0,156
2022-04-03 00:00:00,196.0,301.0,37.0,184.0,53.0,275.0,1004.0,2268.0,310.0,179.0,232.0,502.0,748.0,934.0,3897.0,833.0,1193.0,219.0,272.0,109.0,71.0,70.0,316.0,77.0,39.0,82.0,19.0,93,93.0,119.0,306.0,570.0,50.0,39.0,67.0,173
2022-04-04 00:00:00,214.0,257.0,40.0,274.0,48.0,259.0,1225.0,1821.0,341.0,104.0,169.0,746.0,701.0,969.0,5232.0,430.0,589.0,64.0,340.0,91.0,70.0,49.0,344.0,90.0,63.0,86.0,20.0,55,131.0,101.0,386.0,747.0,53.0,43.0,72.0,245
2022-04-05 00:00:00,232.0,307.0,49.0,318.0,61.0,291.0,1427.0,2510.0,346.0,104.0,161.0,805.0,695.0,1036.0,4860.0,382.0,563.0,49.0,482.0,116.0,65.0,63.0,242.0,79.0,43.0,88.0,26.0,29,195.0,98.0,389.0,801.0,70.0,51.0,72.0,222
2022-04-06 00:00:00,202.0,284.0,37.0,293.0,79.0,312.0,1425.0,3169.0,362.0,119.0,148.0,825.0,705.0,973.0,4667.0,401.0,579.0,43.0,500.0,105.0,97.0,73.0,211.0,90.0,57.0,70.0,23.0,49,130.0,107.0,399.0,765.0,44.0,33.0,66.0,262
2022-04-07 00:00:00,221.0,315.0,41.0,364.0,49.0,320.0,1290.0,2826.0,361.0,129.0,182.0,885.0,663.0,1103.0,4625.0,443.0,622.0,56.0,357.0,99.0,80.0,79.0,355.0,75.0,40.0,71.0,49.0,30,140.0,99.0,380.0,779.0,60.0,30.0,68.0,215
2022-04-08 00:00:00,193.0,342.0,26.0,388.0,73.0,314.0,1375.0,3087.0,260.0,110.0,190.0,872.0,695.0,1213.0,4716.0,510.0,599.0,58.0,445.0,92.0,119.0,86.0,317.0,92.0,56.0,71.0,37.0,31,126.0,112.0,445.0,900.0,78.0,36.0,65.0,217
2022-04-09 00:00:00,156.0,231.0,45.0,186.0,73.0,219.0,991.0,2937.0,276.0,73.0,132.0,645.0,686.0,1067.0,3912.0,619.0,711.0,101.0,347.0,151.0,73.0,66.0,322.0,72.0,47.0,81.0,20.0,36,83.0,126.0,346.0,698.0,40.0,19.0,30.0,117
2022-04-10 00:00:00,160.0,218.0,29.0,255.0,46.0,190.0,728.0,2277.0,285.0,84.0,136.0,656.0,655.0,937.0,3003.0,511.0,665.0,101.0,248.0,105.0,74.0,60.0,399.0,76.0,32.0,66.0,18.0,40,125.0,120.0,282.0,635.0,50.0,23.0,71.0,75
2022-04-11 00:00:00,173.0,240.0,25.0,255.0,64.0,252.0,1092.0,1713.0,290.0,81.0,157.0,771.0,645.0,927.0,4221.0,292.0,425.0,22.0,304.0,94.0,67.0,66.0,298.0,83.0,42.0,81.0,17.0,35,100.0,132.0,412.0,783.0,54.0,28.0,67.0,257
2022-04-12 00:00:00,191.0,272.0,43.0,303.0,67.0,252.0,1052.0,3205.0,360.0,91.0,148.0,802.0,619.0,936.0,4680.0,364.0,504.0,37.0,305.0,108.0,86.0,71.0,314.0,69.0,34.0,103.0,26.0,31,132.0,112.0,420.0,820.0,42.0,29.0,72.0,233
2022-04-13 00:00:00,208.0,350.0,18.0,269.0,76.0,279.0,1123.0,3209.0,432.0,128.0,197.0,821.0,630.0,1064.0,4585.0,363.0,493.0,32.0,326.0,98.0,79.0,77.0,419.0,68.0,43.0,81.0,15.0,42,130.0,96.0,373.0,736.0,48.0,22.0,67.0,255
2022-04-14 00:00:00,215.0,383.0,20.0,314.0,57.0,319.0,1301.0,3536.0,386.0,100.0,216.0,839.0,691.0,1251.0,5138.0,490.0,672.0,73.0,431.0,96.0,114.0,106.0,402.0,105.0,69.0,109.0,31.0,34,145.0,125.0,463.0,900.0,55.0,27.0,67.0,306
2022-04-15 00:00:00,203.0,406.0,27.0,216.0,45.0,240.0,970.0,3708.0,236.0,101.0,234.0,665.0,488.0,1093.0,3482.0,618.0,801.0,118.0,279.0,126.0,93.0,83.0,468.0,76.0,24.0,125.0,16.0,38,115.0,94.0,341.0,731.0,48.0,17.0,59.0,145
2022-04-16 00:00:00,117.0,212.0,25.0,153.0,43.0,187.0,922.0,3738.0,283.0,58.0,118.0,563.0,420.0,971.0,3726.0,650.0,869.0,121.0,258.0,138.0,81.0,64.0,468.0,47.0,32.0,88.0,8.0,31,133.0,96.0,333.0,654.0,44.0,16.0,60.0,134
2022-04-17 00:00:00,171.0,229.0,51.0,231.0,38.0,139.0,654.0,2914.0,383.0,68.0,115.0,505.0,551.0,646.0,2846.0,535.0,832.0,149.0,239.0,119.0,77.0,76.0,479.0,56.0,26.0,74.0,13.0,36,136.0,81.0,292.0,555.0,45.0,12.0,44.0,116
2022-04-18 00:00:00,216.0,329.0,62.0,284.0,56.0,256.0,1064.0,2390.0,376.0,85.0,218.0,642.0,480.0,953.0,3812.0,534.0,800.0,107.0,354.0,82.0,109.0,83.0,357.0,54.0,42.0,88.0,22.0,38,125.0,90.0,370.0,701.0,57.0,18.0,47.0,191
2022-04-19 00:00:00,231.0,311.0,25.0,332.0,66.0,268.0,1191.0,3634.0,324.0,105.0,200.0,831.0,530.0,1012.0,4527.0,410.0,592.0,34.0,373.0,94.0,68.0,61.0,388.0,59.0,30.0,104.0,18.0,36,107.0,96.0,406.0,771.0,74.0,39.0,18.0,212
2022-04-20 00:00:00,198.0,282.0,18.0,331.0,64.0,269.0,1266.0,3666.0,364.0,114.0,198.0,799.0,573.0,1117.0,4700.0,406.0,548.0,51.0,391.0,129.0,55.0,54.0,439.0,70.0,48.0,105.0,30.0,45,131.0,85.0,372.0,700.0,68.0,28.0,12.0,264
2022-04-21 00:00:00,181.0,286.0,30.0,348.0,93.0,282.0,1288.0,3368.0,396.0,124.0,209.0,888.0,666.0,1142.0,4843.0,429.0,530.0,32.0,448.0,148.0,95.0,72.0,367.0,57.0,35.0,114.0,34.0,39,191.0,133.0,462.0,856.0,38.0,21.0,47.0,250
2022-04-22 00:00:00,193.0,300.0,42.0,368.0,101.0,314.0,1534.0,3531.0,331.0,90.0,198.0,906.0,657.0,1239.0,4887.0,698.0,725.0,60.0,579.0,145.0,87.0,71.0,406.0,83.0,50.0,117.0,29.0,50,137.0,150.0,501.0,993.0,119.0,57.0,55.0,235
2022-04-23 00:00:00,178.0,294.0,26.0,293.0,95.0,222.0,1355.0,3395.0,353.0,67.0,163.0,741.0,677.0,1103.0,4542.0,623.0,756.0,92.0,535.0,169.0,94.0,81.0,458.0,70.0,33.0,82.0,11.0,37,128.0,119.0,388.0,751.0,100.0,43.0,58.0,136
2022-04-24 00:00:00,209.0,315.0,32.0,290.0,94.0,246.0,1253.0,2940.0,310.0,74.0,194.0,731.0,585.0,931.0,3673.0,702.0,889.0,136.0,551.0,120.0,85.0,68.0,474.0,74.0,38.0,60.0,13.0,35,152.0,117.0,372.0,764.0,105.0,37.0,65.0,106
2022-04-25 00:00:00,124.0,195.0,21.0,370.0,76.0,235.0,1720.0,2080.0,314.0,76.0,144.0,744.0,682.0,882.0,4645.0,535.0,578.0,42.0,792.0,53.0,64.0,60.0,347.0,77.0,48.0,75.0,13.0,30,133.0,112.0,490.0,965.0,38.0,15.0,73.0,247
2022-04-26 00:00:00,165.0,261.0,32.0,386.0,35.0,245.0,1807.0,3378.0,397.0,85.0,175.0,694.0,632.0,928.0,4824.0,558.0,571.0,37.0,832.0,114.0,87.0,99.0,274.0,88.0,51.0,90.0,21.0,36,140.0,105.0,448.0,906.0,22.0,11.0,89.0,299
2022-04-27 00:00:00,167.0,248.0,21.0,323.0,37.0,268.0,1835.0,3772.0,383.0,119.0,193.0,750.0,671.0,1191.0,4721.0,862.0,565.0,37.0,805.0,110.0,68.0,68.0,377.0,95.0,50.0,89.0,7.0,34,233.0,112.0,430.0,894.0,26.0,17.0,44.0,316
2022-04-28 00:00:00,173.0,275.0,24.0,267.0,48.0,293.0,1917.0,3842.0,454.0,101.0,199.0,832.0,568.0,1154.0,4753.0,782.0,559.0,34.0,883.0,165.0,85.0,89.0,413.0,106.0,67.0,63.0,11.0,20,209.0,118.0,468.0,941.0,49.0,25.0,31.0,301
2022-04-29 00:00:00,168.0,306.0,37.0,335.0,30.0,292.0,2026.0,3721.0,390.0,130.0,239.0,916.0,629.0,1195.0,5174.0,701.0,562.0,37.0,1017.0,128.0,106.0,91.0,477.0,102.0,57.0,66.0,6.0,27,180.0,136.0,523.0,1012.0,48.0,16.0,44.0,295
2022-04-30 00:00:00,185.0,307.0,18.0,309.0,62.0,231.0,1549.0,3838.0,441.0,74.0,168.0,696.0,670.0,1199.0,4321.0,915.0,897.0,123.0,787.0,116.0,111.0,98.0,368.0,117.0,48.0,99.0,5.0,36,168.0,140.0,383.0,843.0,47.0,25.0,37.0,157
2022-05-01 00:00:00,217.0,398.0,15.0,330.0,62.0,276.0,1366.0,2776.0,394.0,74.0,188.0,689.0,452.0,960.0,3394.0,642.0,884.0,132.0,612.0,134.0,77.0,68.0,430.0,100.0,39.0,95.0,8.0,48,155.0,118.0,348.0,765.0,24.0,12.0,39.0,129
2022-05-02 00:00:00,158.0,264.0,13.0,320.0,41.0,265.0,1737.0,2740.0,394.0,95.0,156.0,784.0,588.0,1083.0,4433.0,777.0,649.0,56.0,866.0,84.0,75.0,65.0,375.0,89.0,50.0,91.0,8.0,19,159.0,129.0,447.0,910.0,27.0,13.0,46.0,257
2022-05-03 00:00:00,170.0,276.0,39.0,268.0,34.0,214.0,1749.0,4069.0,328.0,93.0,149.0,801.0,632.0,1110.0,4418.0,763.0,655.0,40.0,890.0,97.0,65.0,55.0,449.0,107.0,111.0,106.0,9.0,21,188.0,105.0,448.0,939.0,41.0,21.0,44.0,248
2022-05-04 00:00:00,169.0,298.0,22.0,296.0,39.0,254.0,1784.0,4106.0,391.0,89.0,153.0,831.0,568.0,1022.0,4564.0,660.0,456.0,22.0,925.0,139.0,53.0,87.0,489.0,113.0,49.0,91.0,8.0,14,204.0,86.0,453.0,847.0,38.0,12.0,38.0,258
2022-05-05 00:00:00,184.0,301.0,14.0,294.0,41.0,256.0,1934.0,4208.0,402.0,125.0,194.0,825.0,557.0,1172.0,4227.0,708.0,624.0,60.0,1030.0,107.0,57.0,93.0,489.0,130.0,42.0,115.0,15.0,12,188.0,64.0,394.0,800.0,45.0,23.0,41.0,235
2022-05-06 00:00:00,160.0,285.0,23.0,291.0,35.0,266.0,2013.0,5694.0,404.0,94.0,183.0,933.0,542.0,1297.0,4429.0,709.0,664.0,42.0,1066.0,109.0,87.0,102.0,512.0,123.0,62.0,96.0,3.0,13,195.0,100.0,459.0,894.0,28.0,14.0,30.0,218
2022-05-07 00:00:00,156.0,266.0,27.0,360.0,55.0,175.0,1810.0,4929.0,281.0,74.0,146.0,633.0,439.0,997.0,3321.0,535.0,753.0,53.0,1031.0,146.0,62.0,92.0,589.0,189.0,47.0,66.0,8.0,11,249.0,94.0,326.0,723.0,35.0,34.0,44.0,147
2022-05-08 00:00:00,156.0,184.0,39.0,376.0,16.0,181.0,1469.0,1678.0,356.0,63.0,154.0,565.0,372.0,764.0,2557.0,391.0,440.0,56.0,1036.0,153.0,53.0,77.0,551.0,100.0,49.0,49.0,7.0,5,184.0,110.0,324.0,749.0,26.0,17.0,27.0,149
2022-05-09 00:00:00,150.0,137.0,29.0,532.0,15.0,173.0,1790.0,1616.0,302.0,108.0,126.0,686.0,356.0,760.0,3956.0,511.0,349.0,36.0,963.0,115.0,42.0,96.0,548.0,80.0,40.0,66.0,7.0,5,212.0,46.0,435.0,914.0,29.0,19.0,40.0,210
2022-05-10 00:00:00,149.0,254.0,34.0,430.0,35.0,224.0,2162.0,2891.0,328.0,102.0,157.0,762.0,444.0,954.0,4257.0,448.0,455.0,28.0,1256.0,121.0,52.0,92.0,479.0,95.0,42.0,104.0,10.0,5,224.0,37.0,383.0,833.0,37.0,16.0,32.0,480
2022-05-11 00:00:00,164.0,277.0,27.0,356.0,60.0,270.0,2486.0,4355.0,384.0,128.0,174.0,774.0,500.0,1148.0,4429.0,510.0,510.0,40.0,1603.0,141.0,51.0,73.0,626.0,107.0,43.0,94.0,9.0,10,206.0,50.0,374.0,770.0,58.0,24.0,33.0,598
2022-05-12 00:00:00,269.0,665.0,18.0,344.0,44.0,638.0,2349.0,4051.0,721.0,148.0,322.0,1109.0,669.0,1405.0,4624.0,543.0,589.0,74.0,718.0,145.0,119.0,103.0,460.0,127.0,41.0,109.0,7.0,4,205.0,28.0,409.0,853.0,48.0,15.0,30.0,476
2022-05-13 00:00:00,234.0,465.0,38.0,357.0,45.0,309.0,993.0,3612.0,435.0,221.0,250.0,983.0,631.0,1413.0,4700.0,731.0,810.0,101.0,255.0,136.0,78.0,121.0,498.0,101.0,44.0,105.0,6.0,1,201.0,49.0,410.0,878.0,25.0,19.0,27.0,469
2022-05-14 00:00:00,248.0,456.0,33.0,268.0,46.0,205.0,700.0,3997.0,442.0,164.0,176.0,758.0,559.0,1257.0,3882.0,769.0,1087.0,206.0,194.0,161.0,76.0,85.0,472.0,117.0,43.0,105.0,6.0,7,156.0,24.0,253.0,616.0,26.0,15.0,29.0,172
2022-05-15 00:00:00,123.0,337.0,52.0,297.0,49.0,227.0,759.0,3163.0,379.0,99.0,155.0,713.0,437.0,1066.0,3282.0,757.0,1044.0,192.0,238.0,127.0,66.0,87.0,287.0,117.0,14.0,82.0,8.0,2,188.0,33.0,228.0,536.0,22.0,13.0,32.0,152
2022-05-16 00:00:00,325.0,562.0,64.0,395.0,35.0,438.0,1626.0,2550.0,504.0,130.0,228.0,952.0,481.0,1161.0,4223.0,558.0,613.0,67.0,539.0,123.0,86.0,109.0,369.0,128.0,52.0,114.0,7.0,8,320.0,43.0,392.0,868.0,19.0,11.0,42.0,477
2022-05-17 00:00:00,352.0,495.0,121.0,425.0,30.0,419.0,1757.0,3657.0,421.0,114.0,208.0,1023.0,558.0,1202.0,4331.0,613.0,697.0,61.0,681.0,115.0,65.0,82.0,425.0,102.0,34.0,138.0,9.0,6,235.0,114.0,396.0,846.0,32.0,20.0,41.0,529
2022-05-18 00:00:00,343.0,447.0,74.0,330.0,49.0,414.0,1772.0,1390.0,425.0,132.0,212.0,932.0,534.0,1306.0,4436.0,598.0,600.0,67.0,728.0,173.0,86.0,115.0,389.0,108.0,55.0,109.0,10.0,11,264.0,90.0,524.0,881.0,25.0,13.0,42.0,455
2022-05-19 00:00:00,397.0,527.0,63.0,458.0,37.0,442.0,1995.0,1812.0,450.0,119.0,228.0,924.0,554.0,1322.0,4559.0,751.0,690.0,94.0,936.0,200.0,82.0,105.0,425.0,104.0,43.0,106.0,17.0,8,274.0,75.0,453.0,884.0,21.0,12.0,43.0,452
2022-05-20 00:00:00,382.0,544.0,108.0,398.0,28.0,394.0,2256.0,1828.0,599.0,164.0,327.0,1122.0,705.0,1593.0,4596.0,849.0,993.0,231.0,1122.0,218.0,126.0,125.0,471.0,133.0,85.0,132.0,22.0,5,217.0,93.0,518.0,1012.0,22.0,13.0,45.0,448
2022-05-21 00:00:00,208.0,363.0,66.0,221.0,54.0,265.0,1826.0,1933.0,439.0,111.0,206.0,820.0,591.0,1279.0,3514.0,843.0,1249.0,348.0,941.0,204.0,74.0,94.0,491.0,107.0,47.0,113.0,21.0,7,189.0,104.0,351.0,680.0,50.0,30.0,49.0,291
2022-05-22 00:00:00,209.0,342.0,29.0,247.0,53.0,225.0,1338.0,1942.0,386.0,76.0,181.0,673.0,462.0,932.0,2693.0,670.0,1040.0,238.0,713.0,216.0,61.0,76.0,291.0,104.0,28.0,98.0,17.0,8,325.0,133.0,333.0,649.0,41.0,25.0,28.0,214
2022-05-23 00:00:00,270.0,415.0,34.0,274.0,43.0,301.0,1677.0,1565.0,505.0,126.0,227.0,890.0,569.0,1150.0,2871.0,656.0,1058.0,226.0,860.0,219.0,118.0,116.0,371.0,102.0,38.0,108.0,29.0,5,330.0,110.0,408.0,796.0,17.0,9.0,49.0,215
2022-05-24 00:00:00,293.0,389.0,27.0,280.0,27.0,302.0,1954.0,1276.0,363.0,102.0,166.0,897.0,507.0,1131.0,4296.0,577.0,621.0,54.0,1012.0,178.0,69.0,79.0,428.0,93.0,47.0,98.0,14.0,9,249.0,98.0,428.0,833.0,46.0,27.0,38.0,482
2022-05-25 00:00:00,324.0,406.0,18.0,296.0,49.0,313.0,1988.0,1778.0,410.0,113.0,189.0,896.0,524.0,1205.0,4194.0,648.0,673.0,70.0,1017.0,182.0,78.0,69.0,372.0,110.0,51.0,108.0,20.0,6,314.0,97.0,469.0,915.0,25.0,16.0,42.0,395
2022-05-26 00:00:00,290.0,390.0,38.0,336.0,42.0,316.0,1968.0,1897.0,429.0,115.0,183.0,857.0,484.0,1230.0,4150.0,563.0,616.0,67.0,956.0,162.0,91.0,104.0,405.0,79.0,41.0,117.0,23.0,5,243.0,65.0,460.0,896.0,45.0,27.0,37.0,380
2022-05-27 00:00:00,236.0,378.0,33.0,387.0,50.0,375.0,2207.0,1916.0,540.0,131.0,216.0,1006.0,651.0,1422.0,4696.0,775.0,841.0,129.0,1081.0,202.0,77.0,120.0,495.0,136.0,69.0,117.0,23.0,3,240.0,86.0,512.0,1000.0,29.0,17.0,37.0,425
2022-05-28 00:00:00,223.0,377.0,52.0,205.0,41.0,262.0,1923.0,2014.0,416.0,110.0,176.0,770.0,536.0,1205.0,3861.0,913.0,1217.0,222.0,937.0,192.0,72.0,112.0,504.0,122.0,55.0,111.0,21.0,3,161.0,166.0,510.0,995.0,52.0,31.0,37.0,237
2022-05-29 00:00:00,228.0,373.0,64.0,252.0,49.0,278.0,1638.0,2152.0,451.0,93.0,214.0,849.0,491.0,1125.0,3234.0,805.0,1179.0,242.0,816.0,260.0,74.0,106.0,357.0,112.0,42.0,93.0,26.0,9,209.0,104.0,403.0,786.0,28.0,16.0,28.0,211
2022-05-30 00:00:00,232.0,351.0,121.0,317.0,49.0,368.0,2067.0,1683.0,490.0,136.0,175.0,940.0,472.0,1134.0,4006.0,674.0,657.0,68.0,996.0,261.0,66.0,114.0,388.0,109.0,60.0,91.0,25.0,8,324.0,131.0,486.0,944.0,45.0,27.0,27.0,369
2022-05-31 00:00:00,304.0,307.0,74.0,312.0,44.0,303.0,2020.0,1117.0,458.0,131.0,149.0,998.0,503.0,1069.0,4255.0,621.0,642.0,69.0,1030.0,182.0,71.0,115.0,500.0,102.0,49.0,85.0,21.0,7,268.0,154.0,426.0,829.0,25.0,14.0,27.0,445
2022-06-01 00:00:00,242.0,376.0,63.0,384.0,45.0,330.0,2080.0,1069.0,466.0,121.0,194.0,935.0,549.0,1372.0,4329.0,600.0,715.0,77.0,988.0,199.0,77.0,103.0,445.0,107.0,59.0,84.0,23.0,11,265.0,85.0,476.0,926.0,34.0,20.0,36.0,369
2022-06-02 00:00:00,219.0,516.0,108.0,332.0,64.0,391.0,2105.0,1812.0,517.0,128.0,191.0,943.0,529.0,1150.0,4148.0,672.0,802.0,99.0,1018.0,200.0,78.0,118.0,480.0,92.0,53.0,111.0,31.0,13,255.0,75.0,492.0,960.0,32.0,18.0,35.0,389
2022-06-03 00:00:00,298.0,433.0,84.0,340.0,48.0,464.0,2259.0,1828.0,573.0,134.0,229.0,1087.0,646.0,1369.0,4499.0,853.0,1004.0,192.0,1146.0,218.0,88.0,100.0,494.0,141.0,87.0,144.0,30.0,20,453.0,78.0,503.0,986.0,34.0,20.0,52.0,411
2022-06-04 00:00:00,220.0,388.0,75.0,178.0,42.0,396.0,1878.0,1933.0,577.0,84.0,170.0,831.0,500.0,1236.0,3844.0,926.0,1454.0,284.0,852.0,204.0,69.0,80.0,463.0,109.0,60.0,119.0,14.0,14,256.0,99.0,413.0,804.0,35.0,19.0,45.0,217
2022-06-05 00:00:00,208.0,374.0,95.0,259.0,37.0,416.0,1591.0,1942.0,653.0,99.0,201.0,736.0,452.0,1081.0,3090.0,794.0,1371.0,317.0,795.0,216.0,70.0,105.0,369.0,99.0,37.0,92.0,21.0,17,208.0,142.0,492.0,963.0,28.0,16.0,19.0,208
2022-06-06 00:00:00,231.0,356.0,79.0,346.0,37.0,402.0,2076.0,1565.0,616.0,114.0,155.0,881.0,514.0,1124.0,4073.0,604.0,695.0,57.0,1008.0,219.0,73.0,113.0,350.0,112.0,74.0,97.0,19.0,4,223.0,164.0,483.0,944.0,16.0,9.0,45.0,373
2022-06-07 00:00:00,219.0,352.0,79.0,357.0,44.0,387.0,2138.0,1276.0,515.0,133.0,182.0,782.0,509.0,1111.0,4292.0,656.0,753.0,72.0,988.0,178.0,67.0,106.0,444.0,94.0,52.0,84.0,31.0,21,215.0,148.0,459.0,895.0,49.0,30.0,37.0,441
2022-06-08 00:00:00,214.0,329.0,56.0,410.0,27.0,400.0,1972.0,1778.0,524.0,113.0,186.0,856.0,541.0,1161.0,4220.0,626.0,718.0,53.0,943.0,182.0,83.0,103.0,386.0,97.0,47.0,92.0,25.0,17,170.0,133.0,493.0,963.0,52.0,31.0,43.0,439
2022-06-09 00:00:00,214.0,321.0,52.0,400.0,38.0,429.0,2097.0,1897.0,482.0,113.0,197.0,956.0,594.0,1258.0,4325.0,660.0,715.0,70.0,948.0,162.0,62.0,90.0,377.0,111.0,54.0,106.0,31.0,51,177.0,94.0,520.0,1014.0,50.0,30.0,40.0,393
2022-06-10 00:00:00,192.0,336.0,72.0,409.0,47.0,456.0,2284.0,1916.0,566.0,113.0,192.0,923.0,606.0,1341.0,4674.0,931.0,1066.0,170.0,1144.0,202.0,96.0,117.0,430.0,144.0,66.0,122.0,34.0,76,224.0,115.0,485.0,951.0,55.0,33.0,40.0,407
2022-06-11 00:00:00,201.0,324.0,48.0,237.0,27.0,335.0,1718.0,2014.0,503.0,100.0,185.0,748.0,545.0,1312.0,3777.0,867.0,1261.0,252.0,811.0,192.0,67.0,101.0,448.0,111.0,46.0,106.0,26.0,58,269.0,186.0,423.0,825.0,37.0,22.0,40.0,304
2022-06-12 00:00:00,206.0,341.0,65.0,275.0,36.0,341.0,1524.0,2152.0,452.0,83.0,190.0,969.0,477.0,1074.0,3113.0,739.0,1249.0,245.0,774.0,260.0,61.0,103.0,351.0,92.0,45.0,134.0,34.0,34,265.0,212.0,426.0,824.0,53.0,31.0,51.0,275
2022-06-13 00:00:00,217.0,309.0,72.0,386.0,56.0,337.0,2125.0,1565.0,552.0,103.0,187.0,919.0,505.0,1170.0,4158.0,713.0,720.0,93.0,950.0,219.0,62.0,77.0,341.0,100.0,63.0,137.0,34.0,21,288.0,223.0,533.0,1040.0,67.0,41.0,78.0,540
2022-06-14 00:00:00,223.0,376.0,50.0,405.0,54.0,317.0,2044.0,1276.0,601.0,110.0,203.0,963.0,503.0,1207.0,4372.0,709.0,764.0,85.0,931.0,178.0,48.0,70.0,377.0,105.0,45.0,113.0,26.0,21,350.0,162.0,468.0,915.0,60.0,37.0,77.0,543
