Date,1-58,1-85,1-322,1-468,1-477,2-10,2-32,2-42,3-026,3-175,3-240,3-324,3-338,4-1,4-10,4-43,5-1,5-19,5-65,5-232,5-257,6-30,6-74,7-35,7-253,8-34,8-106,8-243,8-260,8-268
2017-06-11 00:00:00,631.0,739.0,69.0,153.0,118.0,936.0,2470.0,3076.0,421.0,507.0,1323.0,847.0,6746.0,712.0,438.0,122.0,926.0,332.0,93.0,236.0,726.0,5.0,130.0,119.0,75.0,87.0,108.0,220.0,1880.0,3261.0
2017-06-12 00:00:00,603.0,697.0,65.0,146.0,108.0,886.0,2328.0,2908.0,459.0,483.0,1246.0,858.0,6376.0,568.0,497.0,116.0,878.0,317.0,93.0,216.0,690.0,124.0,125.0,110.0,71.0,83.0,105.0,210.0,1778.0,3083.0
2017-06-13 00:00:00,564.0,657.0,63.0,138.0,101.0,835.0,2195.0,2735.0,429.0,456.0,1169.0,918.0,6003.0,518.0,454.0,109.0,822.0,294.0,121.0,208.0,646.0,211.0,116.0,107.0,68.0,80.0,95.0,202.0,1673.0,2905.0
2017-06-14 00:00:00,642.0,751.0,71.0,156.0,119.0,948.0,2496.0,3112.0,469.0,518.0,1336.0,983.0,6830.0,601.0,636.0,124.0,936.0,337.0,145.0,239.0,740.0,74.0,133.0,124.0,78.0,90.0,109.0,222.0,1896.0,3292.0
2017-06-15 00:00:00,648.0,762.0,71.0,160.0,119.0,963.0,2536.0,3154.0,484.0,524.0,1356.0,888.0,6930.0,514.0,728.0,127.0,949.0,340.0,108.0,241.0,749.0,21.0,137.0,125.0,78.0,92.0,112.0,227.0,1931.0,3349.0
2017-06-16 00:00:00,702.0,820.0,79.0,174.0,129.0,1051.0,2742.0,3418.0,540.0,571.0,1466.0,769.0,7511.0,749.0,734.0,138.0,1030.0,374.0,95.0,262.0,809.0,10.0,151.0,137.0,80.0,101.0,125.0,244.0,2088.0,3627.0
2017-06-17 00:00:00,648.0,762.0,71.0,160.0,119.0,963.0,2536.0,3154.0,456.0,524.0,1356.0,786.0,6930.0,623.0,477.0,127.0,949.0,340.0,132.0,241.0,749.0,71.0,137.0,125.0,78.0,92.0,112.0,227.0,1936.0,3359.0
2017-06-18 00:00:00,631.0,739.0,69.0,153.0,118.0,936.0,2470.0,3076.0,448.0,507.0,1323.0,758.0,6746.0,983.0,446.0,122.0,926.0,332.0,99.0,236.0,726.0,7.0,130.0,119.0,75.0,87.0,108.0,220.0,1880.0,3261.0
2017-06-19 00:00:00,603.0,697.0,65.0,146.0,108.0,886.0,2328.0,2908.0,433.0,483.0,1246.0,818.0,6376.0,569.0,474.0,116.0,878.0,317.0,107.0,216.0,690.0,1.0,125.0,110.0,71.0,83.0,105.0,210.0,1778.0,3083.0
2017-06-20 00:00:00,564.0,657.0,63.0,138.0,101.0,835.0,2195.0,2735.0,485.0,456.0,1169.0,820.0,6003.0,675.0,492.0,109.0,822.0,294.0,161.0,208.0,646.0,1.0,116.0,107.0,68.0,80.0,95.0,202.0,1673.0,2905.0
2017-06-21 00:00:00,642.0,751.0,71.0,156.0,119.0,948.0,2496.0,3112.0,509.0,518.0,1336.0,1092.0,6830.0,882.0,651.0,124.0,936.0,337.0,214.0,239.0,740.0,0.0,133.0,124.0,78.0,90.0,109.0,222.0,1896.0,3292.0
2017-06-22 00:00:00,648.0,762.0,71.0,160.0,119.0,963.0,2536.0,3154.0,574.0,524.0,1356.0,1032.0,6930.0,638.0,853.0,127.0,949.0,340.0,104.0,241.0,749.0,9.0,137.0,125.0,78.0,92.0,112.0,227.0,1931.0,3349.0
2017-06-23 00:00:00,702.0,820.0,79.0,174.0,129.0,1051.0,2742.0,3418.0,652.0,571.0,1466.0,1672.0,7511.0,763.0,556.0,138.0,1030.0,374.0,131.0,262.0,809.0,3.0,151.0,137.0,80.0,101.0,125.0,244.0,2088.0,3627.0
2017-06-24 00:00:00,648.0,762.0,71.0,160.0,119.0,963.0,2536.0,3154.0,553.0,524.0,1356.0,1196.0,6930.0,990.0,584.0,127.0,949.0,340.0,188.0,241.0,749.0,39.0,137.0,125.0,78.0,92.0,112.0,227.0,1936.0,3359.0
2017-06-25 00:00:00,631.0,739.0,69.0,153.0,118.0,936.0,2470.0,3076.0,519.0,507.0,1323.0,1206.0,6746.0,866.0,513.0,122.0,926.0,332.0,92.0,236.0,726.0,19.0,130.0,119.0,75.0,87.0,108.0,220.0,1880.0,3261.0
2017-06-26 00:00:00,603.0,697.0,65.0,146.0,108.0,886.0,2328.0,2908.0,584.0,483.0,1246.0,1041.0,6376.0,545.0,487.0,116.0,878.0,317.0,118.0,216.0,690.0,1.0,125.0,110.0,71.0,83.0,105.0,210.0,1778.0,3083.0
2017-06-27 00:00:00,564.0,657.0,63.0,138.0,101.0,835.0,2195.0,2735.0,507.0,456.0,1169.0,914.0,6003.0,556.0,479.0,109.0,822.0,294.0,106.0,208.0,646.0,3.0,116.0,107.0,68.0,80.0,95.0,202.0,1673.0,2905.0
2017-06-28 00:00:00,642.0,751.0,71.0,156.0,119.0,948.0,2496.0,3112.0,556.0,518.0,1336.0,1093.0,6830.0,538.0,654.0,124.0,936.0,337.0,40.0,239.0,740.0,38.0,133.0,124.0,78.0,90.0,109.0,222.0,1896.0,3292.0
2017-06-29 00:00:00,648.0,762.0,71.0,160.0,119.0,963.0,2536.0,3154.0,584.0,524.0,1356.0,1086.0,6930.0,584.0,715.0,127.0,949.0,340.0,49.0,241.0,749.0,43.0,137.0,125.0,78.0,92.0,112.0,227.0,1931.0,3349.0
2017-06-30 00:00:00,702.0,820.0,79.0,174.0,129.0,1051.0,2742.0,3418.0,678.0,571.0,1466.0,869.0,7511.0,772.0,604.0,138.0,1030.0,374.0,28.0,262.0,809.0,47.0,151.0,137.0,80.0,101.0,125.0,244.0,2088.0,3627.0
2017-07-01 00:00:00,648.0,762.0,71.0,160.0,119.0,963.0,2536.0,3154.0,337.0,524.0,1356.0,886.0,6930.0,743.0,554.0,127.0,949.0,340.0,13.0,241.0,749.0,43.0,137.0,125.0,78.0,92.0,112.0,227.0,1936.0,3359.0
2017-07-02 00:00:00,654.0,765.0,88.0,198.0,90.0,975.0,2571.0,3201.0,458.0,526.0,1363.0,710.0,8373.0,817.0,661.0,151.0,966.0,347.0,30.0,246.0,761.0,44.0,139.0,152.0,94.0,97.0,124.0,232.0,1956.0,3394.0
2017-07-03 00:00:00,620.0,720.0,82.0,187.0,86.25,926.0,2430.0,3030.0,481.0,500.0,1288.0,812.0,7907.0,642.0,584.0,142.0,911.0,331.0,35.0,230.0,718.0,40.0,130.0,143.0,89.0,89.0,114.0,218.0,1841.0,3204.0
2017-07-04 00:00:00,582.0,678.0,78.0,177.0,78.75,871.0,2282.0,2851.0,447.0,475.0,1217.0,726.0,7445.0,512.0,611.0,132.0,858.0,311.0,36.0,216.0,673.0,37.0,121.0,136.0,82.0,85.0,107.0,209.0,1737.0,3019.0
2017-07-05 00:00:00,664.0,773.0,89.0,201.0,91.5,989.0,2605.0,3243.0,477.0,534.0,1379.0,1079.0,8477.0,571.0,624.0,152.0,974.0,352.0,20.0,250.0,768.0,45.0,140.0,154.0,95.0,98.0,124.0,233.0,1976.0,3424.0
2017-07-06 00:00:00,670.0,783.0,90.0,203.0,93.0,1008.0,2643.0,3288.0,493.0,542.0,1405.0,885.0,8589.0,676.0,672.0,157.0,989.0,355.0,21.0,252.0,780.0,45.0,143.0,158.0,95.0,99.0,126.0,233.0,2005.0,3483.0
2017-07-07 00:00:00,731.0,852.0,95.0,220.0,101.25,1089.0,2860.0,3566.0,504.0,588.0,1516.0,712.0,9317.0,824.0,582.0,169.0,1076.0,387.0,16.0,269.0,844.0,48.0,156.0,175.0,101.0,113.0,136.0,251.0,2167.0,3771.0
2017-07-08 00:00:00,670.0,783.0,90.0,203.0,93.0,1008.0,2643.0,3288.0,503.0,541.0,1405.0,735.0,8589.0,873.0,528.0,157.0,989.0,355.0,21.0,252.0,780.0,45.0,143.0,158.0,95.0,99.0,126.0,234.0,2010.0,3493.0
2017-07-09 00:00:00,654.0,765.0,88.0,198.0,90.0,975.0,2571.0,3201.0,475.0,526.0,1363.0,764.0,8373.0,693.0,538.0,151.0,966.0,347.0,42.0,246.0,761.0,44.0,139.0,152.0,94.0,97.0,124.0,232.0,1958.0,3398.0
2017-07-10 00:00:00,620.0,720.0,82.0,187.0,86.25,926.0,2430.0,3030.0,459.0,500.0,1288.0,746.0,7907.0,568.0,577.0,142.0,911.0,331.0,40.0,230.0,718.0,40.0,130.0,143.0,89.0,89.0,114.0,218.0,1841.0,3204.0
2017-07-11 00:00:00,582.0,678.0,78.0,177.0,78.75,871.0,2282.0,2851.0,454.0,475.0,1217.0,856.0,7445.0,515.0,613.0,132.0,858.0,311.0,33.0,216.0,673.0,37.0,121.0,136.0,82.0,85.0,107.0,209.0,1737.0,3019.0
2017-07-12 00:00:00,664.0,773.0,89.0,201.0,91.5,989.0,2605.0,3243.0,459.0,534.0,1379.0,907.0,8477.0,577.0,635.0,152.0,974.0,352.0,40.0,250.0,768.0,45.0,140.0,154.0,95.0,98.0,124.0,233.0,1976.0,3424.0
2017-07-13 00:00:00,670.0,783.0,90.0,203.0,93.0,1008.0,2643.0,3288.0,448.0,542.0,1405.0,969.0,8589.0,557.0,645.0,157.0,989.0,355.0,29.0,252.0,780.0,45.0,143.0,158.0,95.0,99.0,126.0,233.0,2005.0,3483.0
2017-07-14 00:00:00,731.0,852.0,95.0,220.0,101.25,1089.0,2860.0,3566.0,485.0,588.0,1516.0,772.0,9317.0,744.0,565.0,169.0,1076.0,387.0,23.0,269.0,844.0,48.0,156.0,175.0,101.0,113.0,136.0,251.0,2167.0,3771.0
2017-07-15 00:00:00,670.0,783.0,90.0,203.0,93.0,1008.0,2643.0,3288.0,441.0,541.0,1405.0,784.0,8589.0,777.0,515.0,157.0,989.0,355.0,34.0,252.0,780.0,45.0,143.0,158.0,95.0,99.0,126.0,234.0,2010.0,3493.0
2017-07-16 00:00:00,654.0,765.0,88.0,198.0,90.0,975.0,2571.0,3201.0,463.0,526.0,1363.0,280.0,8373.0,648.0,475.0,151.0,966.0,347.0,38.0,246.0,761.0,44.0,139.0,152.0,94.0,97.0,124.0,232.0,1958.0,3398.0
2017-07-17 00:00:00,620.0,720.0,82.0,187.0,86.25,926.0,2430.0,3030.0,497.0,500.0,1288.0,293.0,7907.0,557.0,608.0,142.0,911.0,331.0,39.0,230.0,718.0,40.0,130.0,143.0,89.0,89.0,114.0,218.0,1841.0,3204.0
2017-07-18 00:00:00,582.0,678.0,78.0,177.0,78.75,871.0,2282.0,2851.0,526.0,475.0,1217.0,308.0,7445.0,563.0,594.0,132.0,858.0,311.0,32.0,216.0,673.0,37.0,121.0,136.0,82.0,85.0,107.0,209.0,1737.0,3019.0
2017-07-19 00:00:00,664.0,773.0,89.0,201.0,91.5,989.0,2605.0,3243.0,530.0,534.0,1379.0,486.0,8477.0,552.0,737.0,152.0,974.0,352.0,28.0,250.0,768.0,45.0,140.0,154.0,95.0,98.0,124.0,233.0,1976.0,3424.0
2017-07-20 00:00:00,670.0,783.0,90.0,203.0,93.0,1008.0,2643.0,3288.0,552.0,542.0,1405.0,391.0,8589.0,560.0,728.0,157.0,989.0,355.0,15.0,252.0,780.0,45.0,143.0,158.0,95.0,99.0,126.0,233.0,2005.0,3483.0
2017-07-21 00:00:00,731.0,852.0,95.0,220.0,101.25,1089.0,2860.0,3566.0,614.0,588.0,1516.0,191.0,9317.0,693.0,715.0,169.0,1076.0,387.0,34.0,269.0,844.0,48.0,156.0,175.0,101.0,113.0,136.0,251.0,2167.0,3771.0
2017-07-22 00:00:00,670.0,783.0,90.0,203.0,93.0,1008.0,2643.0,3288.0,506.0,541.0,1405.0,1.0,8589.0,777.0,660.0,157.0,989.0,355.0,17.0,252.0,780.0,45.0,143.0,158.0,95.0,99.0,126.0,234.0,2010.0,3493.0
2017-07-23 00:00:00,654.0,765.0,88.0,198.0,90.0,975.0,2571.0,3201.0,371.0,526.0,1363.0,2.0,8373.0,772.0,544.0,151.0,966.0,347.0,32.0,246.0,761.0,44.0,139.0,152.0,94.0,97.0,124.0,232.0,1958.0,3398.0
2017-07-24 00:00:00,620.0,720.0,82.0,187.0,86.25,926.0,2430.0,3030.0,510.0,500.0,1288.0,458.0,7907.0,471.0,544.0,142.0,911.0,331.0,45.0,230.0,718.0,40.0,130.0,143.0,89.0,89.0,114.0,218.0,1841.0,3204.0
2017-07-25 00:00:00,582.0,678.0,78.0,177.0,78.75,871.0,2282.0,2851.0,505.0,475.0,1217.0,743.0,7445.0,529.0,649.0,132.0,858.0,311.0,19.0,216.0,673.0,37.0,121.0,136.0,82.0,85.0,107.0,209.0,1737.0,3019.0
2017-07-26 00:00:00,664.0,773.0,89.0,201.0,91.5,989.0,2605.0,3243.0,579.0,534.0,1379.0,740.0,8477.0,552.0,652.0,152.0,974.0,352.0,28.0,250.0,768.0,45.0,140.0,154.0,95.0,98.0,124.0,233.0,1976.0,3424.0
2017-07-27 00:00:00,670.0,783.0,90.0,203.0,93.0,1008.0,2643.0,3288.0,504.0,542.0,1405.0,1031.0,8589.0,536.0,741.0,157.0,989.0,355.0,23.0,252.0,780.0,45.0,143.0,158.0,95.0,99.0,126.0,233.0,2005.0,3483.0
2017-07-28 00:00:00,731.0,852.0,95.0,220.0,101.25,1089.0,2860.0,3566.0,561.0,588.0,1516.0,672.0,9317.0,579.0,626.0,169.0,1076.0,387.0,23.0,269.0,844.0,48.0,156.0,175.0,101.0,113.0,136.0,251.0,2167.0,3771.0
2017-07-29 00:00:00,670.0,783.0,90.0,203.0,93.0,1008.0,2643.0,3288.0,558.0,541.0,1405.0,640.0,8589.0,872.0,443.0,157.0,989.0,355.0,33.0,252.0,780.0,45.0,143.0,158.0,95.0,99.0,126.0,234.0,2010.0,3493.0
2017-07-30 00:00:00,654.0,765.0,88.0,198.0,90.0,975.0,2571.0,3201.0,503.0,526.0,1363.0,584.0,8373.0,566.0,515.0,151.0,966.0,347.0,65.0,246.0,761.0,44.0,139.0,152.0,94.0,97.0,124.0,232.0,1958.0,3398.0
2017-07-31 00:00:00,620.0,720.0,82.0,187.0,86.25,926.0,2430.0,3030.0,502.0,500.0,1288.0,1057.0,7907.0,544.0,438.0,142.0,911.0,331.0,109.0,230.0,718.0,69.0,130.0,143.0,89.0,89.0,114.0,218.0,1841.0,3204.0
2017-08-01 00:00:00,582.0,678.0,78.0,177.0,78.75,871.0,2282.0,2851.0,372.0,475.0,1217.0,995.0,7445.0,597.0,463.0,132.0,858.0,311.0,116.0,216.0,673.0,69.0,121.0,136.0,82.0,85.0,107.0,209.0,1737.0,3019.0
2017-08-02 00:00:00,631.0,737.0,67.0,147.0,123.42857142857143,1022.0,2686.0,3339.0,505.0,513.0,1317.0,850.0,9344.0,611.0,617.0,170.0,1011.0,364.0,139.0,256.0,792.0,47.0,144.0,114.0,71.0,70.0,89.0,222.0,1912.0,3314.0
2017-08-03 00:00:00,643.0,748.0,67.0,149.0,123.42857142857143,1034.0,2722.0,3385.0,547.0,521.0,1334.0,950.0,9473.0,638.0,666.0,173.0,1022.0,369.0,142.0,259.0,805.0,47.0,150.0,116.0,71.0,70.0,90.0,226.0,1938.0,3367.0
2017-08-04 00:00:00,696.0,807.0,71.0,161.0,131.14285714285714,1120.0,2951.0,3675.0,539.0,565.0,1444.0,579.0,10270.0,835.0,604.0,182.0,1104.0,396.0,151.0,280.0,871.0,49.0,160.0,129.0,75.0,76.0,93.0,245.0,2097.0,3638.0
2017-08-05 00:00:00,643.0,748.0,67.0,149.0,123.42857142857143,1034.0,2722.0,3385.0,574.0,520.0,1334.0,396.0,9473.0,765.0,552.0,173.0,1022.0,369.0,142.0,259.0,805.0,47.0,150.0,116.0,71.0,70.0,90.0,227.0,1944.0,3375.0
2017-08-06 00:00:00,623.0,729.0,66.0,147.0,119.57142857142857,1012.0,2648.0,3300.0,405.0,504.0,1302.0,704.0,9220.0,817.0,436.0,168.0,992.0,360.0,138.0,253.0,782.0,46.0,144.0,113.0,69.0,68.0,88.0,218.0,1894.0,3282.0
2017-08-07 00:00:00,591.0,689.0,62.0,140.0,114.75,952.0,2505.0,3117.0,479.0,478.0,1231.0,926.0,8712.0,642.0,461.0,157.0,936.0,338.0,130.0,239.0,741.0,43.0,134.0,109.0,67.0,68.0,78.0,210.0,1792.0,3103.0
2017-08-08 00:00:00,558.0,648.0,59.0,132.0,105.10714285714286,896.0,2355.0,2939.0,547.0,452.0,1157.0,715.0,8207.0,512.0,469.0,147.0,885.0,319.0,120.0,221.0,693.0,38.0,125.0,101.0,62.0,62.0,75.0,201.0,1684.0,2921.0
2017-08-09 00:00:00,631.0,737.0,67.0,147.0,123.42857142857143,1022.0,2686.0,3339.0,559.0,513.0,1317.0,817.0,9344.0,607.0,599.0,170.0,1011.0,364.0,139.0,256.0,792.0,46.0,144.0,114.0,71.0,70.0,89.0,222.0,1910.0,3311.0
2017-08-10 00:00:00,643.0,748.0,67.0,149.0,123.42857142857143,1034.0,2722.0,3385.0,509.0,521.0,1334.0,849.0,9473.0,838.0,762.0,173.0,1022.0,369.0,142.0,259.0,805.0,47.0,150.0,116.0,71.0,70.0,90.0,226.0,1938.0,3367.0
2017-08-11 00:00:00,696.0,807.0,71.0,161.0,131.14285714285714,1120.0,2951.0,3675.0,569.0,565.0,1444.0,631.0,10270.0,1018.0,576.0,182.0,1104.0,396.0,151.0,280.0,871.0,49.0,160.0,129.0,75.0,76.0,93.0,245.0,2097.0,3638.0
2017-08-12 00:00:00,643.0,748.0,67.0,149.0,123.42857142857143,1034.0,2722.0,3385.0,509.0,520.0,1334.0,703.0,9473.0,1116.0,494.0,173.0,1022.0,369.0,142.0,259.0,805.0,47.0,150.0,116.0,71.0,70.0,90.0,227.0,1944.0,3375.0
2017-08-13 00:00:00,623.0,729.0,66.0,147.0,119.57142857142857,1012.0,2648.0,3300.0,492.0,504.0,1302.0,838.0,9220.0,1038.0,465.0,168.0,992.0,360.0,138.0,253.0,782.0,46.0,144.0,113.0,69.0,68.0,88.0,218.0,1894.0,3282.0
2017-08-14 00:00:00,591.0,689.0,62.0,140.0,114.75,952.0,2505.0,3117.0,400.0,478.0,1231.0,816.0,8712.0,719.0,549.0,157.0,936.0,338.0,130.0,239.0,741.0,43.0,134.0,109.0,67.0,68.0,78.0,210.0,1792.0,3103.0
2017-08-15 00:00:00,558.0,648.0,59.0,132.0,105.10714285714286,896.0,2355.0,2939.0,395.0,452.0,1157.0,677.0,8207.0,692.0,510.0,147.0,885.0,319.0,120.0,221.0,693.0,38.0,125.0,101.0,62.0,62.0,75.0,201.0,1684.0,2921.0
2017-08-16 00:00:00,631.0,737.0,67.0,147.0,123.42857142857143,1022.0,2686.0,3339.0,422.0,513.0,1317.0,789.0,9344.0,853.0,651.0,170.0,1011.0,364.0,139.0,256.0,792.0,46.0,144.0,114.0,71.0,70.0,89.0,222.0,1910.0,3311.0
2017-08-17 00:00:00,643.0,748.0,67.0,149.0,123.42857142857143,1034.0,2722.0,3385.0,460.0,521.0,1334.0,876.0,9473.0,882.0,642.0,173.0,1022.0,369.0,142.0,259.0,805.0,47.0,150.0,116.0,71.0,70.0,90.0,226.0,1938.0,3367.0
2017-08-18 00:00:00,696.0,807.0,71.0,161.0,131.14285714285714,1120.0,2951.0,3675.0,503.0,565.0,1444.0,670.0,10270.0,846.0,546.0,182.0,1104.0,396.0,151.0,280.0,871.0,49.0,160.0,129.0,75.0,76.0,93.0,245.0,2097.0,3638.0
2017-08-19 00:00:00,643.0,748.0,67.0,149.0,123.42857142857143,1034.0,2722.0,3385.0,491.0,520.0,1334.0,691.0,9473.0,712.0,414.0,173.0,1022.0,369.0,142.0,259.0,805.0,47.0,150.0,116.0,71.0,70.0,90.0,227.0,1944.0,3375.0
2017-08-20 00:00:00,623.0,729.0,66.0,147.0,119.57142857142857,1012.0,2648.0,3300.0,443.0,504.0,1302.0,791.0,9220.0,789.0,434.0,168.0,992.0,360.0,138.0,253.0,782.0,46.0,144.0,113.0,69.0,68.0,88.0,218.0,1894.0,3282.0
2017-08-21 00:00:00,591.0,689.0,62.0,140.0,114.75,952.0,2505.0,3117.0,503.0,478.0,1231.0,772.0,8712.0,704.0,565.0,157.0,936.0,338.0,130.0,239.0,741.0,43.0,134.0,109.0,67.0,68.0,78.0,210.0,1792.0,3103.0
2017-08-22 00:00:00,558.0,648.0,59.0,132.0,105.10714285714286,896.0,2355.0,2939.0,426.0,452.0,1157.0,870.0,8207.0,806.0,532.0,147.0,885.0,319.0,120.0,221.0,693.0,38.0,125.0,101.0,62.0,62.0,75.0,201.0,1684.0,2921.0
2017-08-23 00:00:00,631.0,737.0,67.0,147.0,123.42857142857143,1022.0,2686.0,3339.0,482.0,513.0,1317.0,1002.0,9344.0,874.0,659.0,170.0,1011.0,364.0,139.0,256.0,792.0,46.0,144.0,114.0,71.0,70.0,89.0,222.0,1910.0,3311.0
2017-08-24 00:00:00,643.0,748.0,67.0,149.0,123.42857142857143,1034.0,2722.0,3385.0,507.0,521.0,1334.0,910.0,9473.0,849.0,814.0,173.0,1022.0,369.0,142.0,259.0,805.0,47.0,150.0,116.0,71.0,70.0,90.0,226.0,1938.0,3367.0
2017-08-25 00:00:00,696.0,807.0,71.0,161.0,131.14285714285714,1120.0,2951.0,3675.0,556.0,565.0,1444.0,763.0,10270.0,810.0,635.0,182.0,1104.0,396.0,151.0,280.0,871.0,49.0,160.0,129.0,75.0,76.0,93.0,245.0,2097.0,3638.0
2017-08-26 00:00:00,643.0,748.0,67.0,149.0,123.42857142857143,1034.0,2722.0,3385.0,456.0,520.0,1334.0,687.0,9473.0,923.0,459.0,173.0,1022.0,369.0,142.0,259.0,805.0,47.0,150.0,116.0,71.0,70.0,90.0,227.0,1944.0,3375.0
2017-08-27 00:00:00,623.0,729.0,66.0,147.0,119.57142857142857,1012.0,2648.0,3300.0,433.0,504.0,1302.0,864.0,9220.0,930.0,503.0,168.0,992.0,360.0,138.0,253.0,782.0,46.0,144.0,113.0,69.0,68.0,88.0,218.0,1894.0,3282.0
2017-08-28 00:00:00,591.0,689.0,62.0,140.0,114.75,952.0,2505.0,3117.0,396.0,478.0,1231.0,853.0,8712.0,636.0,483.0,157.0,936.0,338.0,130.0,239.0,741.0,43.0,134.0,109.0,67.0,68.0,78.0,210.0,1792.0,3103.0
2017-08-29 00:00:00,558.0,648.0,59.0,132.0,105.10714285714286,896.0,2355.0,2939.0,497.0,452.0,1157.0,820.0,8207.0,775.0,580.0,147.0,885.0,319.0,120.0,221.0,693.0,38.0,125.0,101.0,62.0,62.0,75.0,201.0,1684.0,2921.0
2017-08-30 00:00:00,631.0,737.0,67.0,147.0,123.42857142857143,1022.0,2686.0,3339.0,442.0,513.0,1317.0,1074.0,9344.0,835.0,705.0,170.0,1011.0,364.0,139.0,256.0,792.0,46.0,144.0,114.0,71.0,70.0,89.0,222.0,1910.0,3311.0
2017-08-31 00:00:00,643.0,748.0,67.0,149.0,123.42857142857143,1034.0,2722.0,3385.0,507.0,521.0,1334.0,956.0,9473.0,900.0,587.0,173.0,1022.0,369.0,142.0,259.0,805.0,47.0,150.0,116.0,71.0,70.0,90.0,226.0,1938.0,3367.0
2017-09-01 00:00:00,696.0,807.0,71.0,161.0,131.14285714285714,1120.0,2951.0,3675.0,400.0,564.0,1444.0,724.0,10270.0,877.0,564.0,182.0,1104.0,396.0,151.0,280.0,871.0,49.0,160.0,129.0,75.0,76.0,93.0,245.0,2097.0,3638.0
2017-09-02 00:00:00,553.0,644.0,64.0,138.0,101.75999999999999,885.0,2311.0,2888.0,556.0,447.0,1152.0,799.0,8020.0,1060.0,525.0,145.0,871.0,315.0,116.0,214.0,685.0,37.0,122.0,105.0,66.0,111.0,135.0,233.0,1958.0,3396.0
2017-09-03 00:00:00,542.0,626.0,64.0,136.0,99.84,857.0,2248.0,2813.0,482.0,436.0,1125.0,770.0,7803.0,1051.0,516.0,141.0,845.0,304.0,116.0,211.0,667.0,37.0,119.0,104.0,66.0,108.0,135.0,229.0,1900.0,3308.0
2017-09-04 00:00:00,505.0,595.0,63.0,126.0,94.08,809.0,2130.0,2659.0,562.0,412.0,1060.0,794.0,7378.0,898.0,456.0,135.0,800.0,291.0,110.0,200.0,627.0,36.0,115.0,98.0,64.0,99.0,125.0,215.0,1806.0,3127.0
2017-09-05 00:00:00,476.0,562.0,57.0,118.0,91.2,765.0,2005.0,2503.0,414.0,387.0,1002.0,835.0,6947.0,683.0,523.0,125.0,754.0,272.0,103.0,188.0,594.0,34.0,109.0,92.0,63.0,91.0,115.0,200.0,1696.0,2947.0
2017-09-06 00:00:00,546.0,634.0,64.0,137.0,100.8,871.0,2278.0,2847.0,388.0,443.0,1139.0,966.0,7904.0,837.0,616.0,142.0,853.0,311.0,116.0,214.0,672.0,37.0,121.0,105.0,66.0,111.0,135.0,231.0,1920.0,3339.0
2017-09-07 00:00:00,553.0,644.0,64.0,138.0,101.75999999999999,885.0,2311.0,2888.0,405.0,448.0,1152.0,994.0,8020.0,751.0,707.0,145.0,871.0,315.0,116.0,214.0,685.0,37.0,122.0,105.0,66.0,111.0,136.0,233.0,1953.0,3388.0
2017-09-08 00:00:00,601.0,700.0,68.0,150.0,114.24,956.0,2509.0,3130.0,460.0,484.0,1253.0,687.0,8685.0,889.0,539.0,158.0,938.0,341.0,130.0,239.0,744.0,43.0,136.0,118.0,75.0,122.0,148.0,248.0,2115.0,3671.0
2017-09-09 00:00:00,553.0,644.0,64.0,138.0,101.75999999999999,885.0,2311.0,2888.0,478.0,447.0,1152.0,755.0,8020.0,1024.0,470.0,145.0,871.0,315.0,116.0,214.0,685.0,37.0,122.0,105.0,66.0,111.0,137.0,233.0,1957.0,3397.0
2017-09-10 00:00:00,542.0,626.0,64.0,136.0,99.84,857.0,2248.0,2813.0,412.0,436.0,1125.0,798.0,7803.0,650.0,517.0,141.0,845.0,304.0,116.0,211.0,667.0,37.0,119.0,104.0,66.0,108.0,135.0,229.0,1900.0,3308.0
2017-09-11 00:00:00,505.0,595.0,63.0,126.0,94.08,809.0,2130.0,2659.0,393.0,412.0,1060.0,803.0,7378.0,609.0,515.0,135.0,800.0,291.0,110.0,200.0,627.0,36.0,115.0,98.0,64.0,99.0,125.0,215.0,1806.0,3127.0
2017-09-12 00:00:00,476.0,562.0,57.0,118.0,91.2,765.0,2005.0,2503.0,399.0,387.0,1002.0,764.0,6947.0,639.0,532.0,125.0,754.0,272.0,103.0,188.0,594.0,34.0,109.0,92.0,63.0,91.0,115.0,200.0,1696.0,2947.0
2017-09-13 00:00:00,546.0,634.0,64.0,137.0,100.8,871.0,2278.0,2847.0,432.0,443.0,1139.0,989.0,7904.0,737.0,716.0,142.0,853.0,311.0,116.0,214.0,672.0,37.0,121.0,105.0,66.0,111.0,135.0,231.0,1920.0,3339.0
2017-09-14 00:00:00,553.0,644.0,64.0,138.0,101.75999999999999,885.0,2311.0,2888.0,403.0,448.0,1152.0,1000.0,8020.0,761.0,769.0,145.0,871.0,315.0,116.0,214.0,685.0,37.0,122.0,105.0,66.0,111.0,136.0,233.0,1953.0,3388.0
2017-09-15 00:00:00,601.0,700.0,68.0,150.0,114.24,956.0,2509.0,3130.0,416.0,484.0,1253.0,768.0,8685.0,920.0,702.0,158.0,938.0,341.0,130.0,239.0,744.0,43.0,136.0,118.0,75.0,122.0,148.0,248.0,2115.0,3671.0
2017-09-16 00:00:00,553.0,644.0,64.0,138.0,101.75999999999999,885.0,2311.0,2888.0,445.0,447.0,1152.0,645.0,8020.0,1215.0,517.0,145.0,871.0,315.0,116.0,214.0,685.0,37.0,122.0,105.0,66.0,111.0,137.0,233.0,1957.0,3397.0
