Date,1-58,1-85,1-322,1-468,1-477,2-10,2-32,2-42,3-026,3-175,3-240,3-324,3-338,4-1,4-10,4-43,5-1,5-19,5-65,5-232,5-257,6-30,6-74,7-35,7-253,8-34,8-106,8-243,8-260,8-268
2015-01-24 00:00:00,276.0,319.0,38.0,93.0,57.0,426.0,1116.0,1392.0,262.0,224.0,570.0,404.0,3709.0,556.0,598.0,76.0,421.0,150.0,64.0,102.0,330.0,56.0,63.0,74.0,40.0,40.0,48.0,90.0,740.0,1287.0
2015-01-25 00:00:00,279.0,323.0,38.0,93.0,59.0,433.0,1133.0,1408.0,238.0,228.0,579.0,501.0,3757.0,496.0,576.0,76.0,426.0,151.0,64.0,103.0,335.0,59.0,65.0,76.0,41.0,40.0,49.0,91.0,750.0,1304.0
2015-01-26 00:00:00,303.0,353.0,43.0,97.0,61.0,468.0,1228.0,1532.0,234.0,247.0,628.0,501.0,4070.0,353.0,557.0,82.0,459.0,165.0,46.0,114.0,361.0,35.0,69.0,78.0,43.0,46.0,52.0,101.0,815.0,1410.0
2015-01-27 00:00:00,279.0,323.0,38.0,93.0,59.0,433.0,1133.0,1408.0,257.0,228.0,579.0,605.0,3757.0,318.0,597.0,76.0,426.0,151.0,36.0,103.0,335.0,39.0,65.0,76.0,41.0,40.0,49.0,91.0,750.0,1304.0
2015-01-28 00:00:00,271.0,315.0,38.0,93.0,57.0,421.0,1104.0,1371.0,278.0,216.0,563.0,587.0,3660.0,335.0,642.0,76.0,415.0,147.0,47.0,102.0,326.0,52.0,63.0,73.0,40.0,39.0,48.0,89.0,730.0,1270.0
2015-01-29 00:00:00,256.0,301.0,35.0,84.0,55.0,400.0,1040.0,1296.0,362.0,203.0,533.0,715.0,3460.0,350.0,788.0,69.0,390.0,138.0,37.0,96.0,309.0,47.0,61.0,67.0,38.0,37.0,46.0,83.0,691.0,1198.0
2015-01-30 00:00:00,244.0,280.0,30.0,81.0,48.0,372.0,981.0,1224.0,386.0,195.0,500.0,618.0,3256.0,387.0,616.0,114.0,367.0,130.0,63.0,89.0,293.0,68.0,54.0,62.0,35.0,35.0,43.0,81.0,653.0,1130.0
2015-01-31 00:00:00,276.0,319.0,38.0,93.0,57.0,426.0,1116.0,1392.0,318.0,225.0,570.0,468.0,3709.0,428.0,646.0,272.0,421.0,150.0,72.0,102.0,330.0,74.0,63.0,74.0,40.0,40.0,48.0,90.0,740.0,1287.0
2015-02-01 00:00:00,356.0,417.0,55.0,119.0,76.0,558.0,1460.0,1814.0,239.0,290.0,745.0,552.0,4838.0,594.0,597.0,298.0,549.0,197.0,61.0,132.0,433.0,56.0,83.0,94.0,57.0,51.0,65.0,116.0,967.0,1676.0
2015-02-02 00:00:00,387.0,452.0,59.0,128.0,81.0,602.0,1586.0,1973.0,362.0,314.0,805.0,627.0,5243.0,512.0,579.0,376.0,592.0,216.0,58.0,147.0,468.0,26.0,89.0,98.0,60.0,59.0,69.0,129.0,1046.0,1818.0
2015-02-03 00:00:00,356.0,417.0,55.0,119.0,76.0,558.0,1460.0,1814.0,319.0,290.0,745.0,607.0,4838.0,513.0,647.0,426.0,549.0,197.0,26.0,132.0,433.0,46.0,83.0,94.0,57.0,51.0,65.0,116.0,967.0,1676.0
2015-02-04 00:00:00,347.0,405.0,53.0,116.0,74.0,543.0,1417.0,1768.0,344.0,281.0,724.0,607.0,4712.0,588.0,661.0,503.0,534.0,192.0,25.0,130.0,421.0,45.0,81.0,93.0,56.0,51.0,63.0,115.0,947.0,1637.0
2015-02-05 00:00:00,328.0,385.0,46.0,106.0,68.0,511.0,1342.0,1674.0,382.0,268.0,686.0,581.0,4454.0,558.0,697.0,496.0,505.0,180.0,33.0,121.0,400.0,55.0,79.0,85.0,53.0,48.0,61.0,109.0,891.0,1544.0
2015-02-06 00:00:00,312.0,361.0,43.0,101.0,62.0,479.0,1264.0,1577.0,432.0,254.0,649.0,514.0,4189.0,566.0,644.0,471.0,474.0,170.0,78.0,115.0,372.0,62.0,71.0,81.0,48.0,47.0,54.0,102.0,840.0,1453.0
2015-02-07 00:00:00,354.0,411.0,53.0,118.0,76.0,549.0,1440.0,1794.0,326.0,286.0,736.0,457.0,4775.0,712.0,592.0,372.0,543.0,195.0,80.0,130.0,426.0,191.0,81.0,93.0,57.0,51.0,63.0,116.0,961.0,1658.0
2015-02-08 00:00:00,356.0,417.0,55.0,119.0,76.0,558.0,1460.0,1814.0,390.0,290.0,745.0,503.0,4838.0,713.0,598.0,148.0,549.0,197.0,81.0,132.0,433.0,115.0,83.0,94.0,57.0,51.0,65.0,116.0,967.0,1676.0
2015-02-09 00:00:00,387.0,452.0,59.0,128.0,81.0,602.0,1586.0,1973.0,342.0,314.0,805.0,562.0,5243.0,631.0,674.0,487.0,592.0,216.0,85.0,147.0,468.0,51.0,89.0,98.0,60.0,59.0,69.0,129.0,1046.0,1818.0
2015-02-10 00:00:00,356.0,417.0,55.0,119.0,76.0,558.0,1460.0,1814.0,289.0,290.0,745.0,586.0,4838.0,648.0,728.0,422.0,549.0,197.0,81.0,132.0,433.0,42.0,83.0,94.0,57.0,51.0,65.0,116.0,967.0,1676.0
2015-02-11 00:00:00,347.0,405.0,53.0,116.0,74.0,543.0,1417.0,1768.0,359.0,281.0,724.0,663.0,4712.0,632.0,665.0,478.0,534.0,192.0,79.0,130.0,421.0,81.0,81.0,93.0,56.0,51.0,63.0,115.0,947.0,1637.0
2015-02-12 00:00:00,328.0,385.0,46.0,106.0,68.0,511.0,1342.0,1674.0,379.0,268.0,686.0,738.0,4454.0,690.0,547.0,484.0,505.0,180.0,74.0,121.0,400.0,64.0,79.0,85.0,53.0,48.0,61.0,109.0,891.0,1544.0
2015-02-13 00:00:00,312.0,361.0,43.0,101.0,62.0,479.0,1264.0,1577.0,428.0,254.0,649.0,608.0,4189.0,689.0,693.0,505.0,474.0,170.0,68.0,115.0,372.0,12.0,71.0,81.0,48.0,47.0,54.0,102.0,840.0,1453.0
2015-02-14 00:00:00,354.0,411.0,53.0,118.0,76.0,549.0,1440.0,1794.0,421.0,286.0,736.0,549.0,4775.0,851.0,442.0,476.0,543.0,195.0,80.0,130.0,426.0,2.0,81.0,93.0,57.0,51.0,63.0,116.0,961.0,1658.0
2015-02-15 00:00:00,356.0,417.0,55.0,119.0,76.0,558.0,1460.0,1814.0,375.0,290.0,745.0,493.0,4838.0,895.0,647.0,488.0,549.0,197.0,81.0,132.0,433.0,10.0,83.0,94.0,57.0,51.0,65.0,116.0,967.0,1676.0
2015-02-16 00:00:00,387.0,452.0,59.0,128.0,81.0,602.0,1586.0,1973.0,353.0,314.0,805.0,568.0,5243.0,605.0,595.0,412.0,592.0,216.0,85.0,147.0,468.0,0.0,89.0,98.0,60.0,59.0,69.0,129.0,1046.0,1818.0
2015-02-17 00:00:00,356.0,417.0,55.0,119.0,76.0,558.0,1460.0,1814.0,334.0,290.0,745.0,617.0,4838.0,746.0,620.0,388.0,549.0,197.0,81.0,132.0,433.0,6.0,83.0,94.0,57.0,51.0,65.0,116.0,967.0,1676.0
2015-02-18 00:00:00,347.0,405.0,53.0,116.0,74.0,543.0,1417.0,1768.0,388.0,281.0,724.0,629.0,4712.0,726.0,720.0,295.0,534.0,192.0,79.0,130.0,421.0,0.0,81.0,93.0,56.0,51.0,63.0,115.0,947.0,1637.0
2015-02-19 00:00:00,328.0,385.0,46.0,106.0,68.0,511.0,1342.0,1674.0,456.0,268.0,686.0,662.0,4454.0,789.0,695.0,284.0,505.0,180.0,74.0,121.0,400.0,2.0,79.0,85.0,53.0,48.0,61.0,109.0,891.0,1544.0
2015-02-20 00:00:00,312.0,361.0,43.0,101.0,62.0,479.0,1264.0,1577.0,499.0,254.0,649.0,546.0,4189.0,829.0,701.0,276.0,474.0,170.0,68.0,115.0,372.0,0.0,71.0,81.0,48.0,47.0,54.0,102.0,840.0,1453.0
2015-02-21 00:00:00,354.0,411.0,53.0,118.0,76.0,549.0,1440.0,1794.0,400.0,286.0,736.0,529.0,4775.0,823.0,389.0,300.0,543.0,195.0,80.0,130.0,426.0,62.0,81.0,93.0,57.0,51.0,63.0,116.0,961.0,1658.0
2015-02-22 00:00:00,356.0,417.0,55.0,119.0,76.0,558.0,1460.0,1814.0,391.0,290.0,745.0,525.0,4838.0,912.0,536.0,265.0,549.0,197.0,81.0,132.0,433.0,103.0,83.0,94.0,57.0,51.0,65.0,116.0,967.0,1676.0
2015-02-23 00:00:00,387.0,452.0,59.0,128.0,81.0,602.0,1586.0,1973.0,414.0,314.0,805.0,567.0,5243.0,802.0,645.0,281.0,592.0,216.0,85.0,147.0,468.0,109.0,89.0,98.0,60.0,59.0,69.0,129.0,1046.0,1818.0
2015-02-24 00:00:00,356.0,417.0,55.0,119.0,76.0,558.0,1460.0,1814.0,363.0,290.0,745.0,620.0,4838.0,769.0,542.0,283.0,549.0,197.0,81.0,132.0,433.0,120.0,83.0,94.0,57.0,32.0,76.0,116.0,967.0,1676.0
2015-02-25 00:00:00,347.0,405.0,53.0,116.0,74.0,543.0,1417.0,1768.0,394.0,281.0,724.0,658.0,4712.0,787.0,516.0,184.0,534.0,192.0,79.0,130.0,421.0,132.0,81.0,93.0,56.0,26.0,93.0,115.0,947.0,1637.0
2015-02-26 00:00:00,328.0,385.0,46.0,106.0,68.0,511.0,1342.0,1674.0,483.0,268.0,686.0,842.0,4454.0,832.0,583.0,21.0,505.0,180.0,74.0,121.0,400.0,89.0,79.0,85.0,53.0,23.0,104.0,109.0,891.0,1544.0
2015-02-27 00:00:00,312.0,361.0,43.0,101.0,62.0,479.0,1264.0,1577.0,560.0,254.0,649.0,678.0,4189.0,964.0,512.0,47.0,474.0,170.0,68.0,115.0,372.0,105.0,71.0,81.0,48.0,26.0,76.0,102.0,840.0,1453.0
2015-02-28 00:00:00,354.0,411.0,53.0,118.0,76.0,549.0,1440.0,1794.0,427.0,286.0,736.0,573.0,4775.0,1100.0,443.0,50.0,543.0,195.0,80.0,130.0,426.0,98.0,81.0,93.0,57.0,26.0,85.0,116.0,961.0,1658.0
2015-03-01 00:00:00,410.0,477.0,60.0,135.0,82.0,636.0,1674.0,2081.0,302.0,333.0,858.0,611.0,5551.0,887.0,540.0,229.0,631.0,230.0,91.0,154.0,493.0,108.0,96.0,104.0,64.0,34.0,71.0,136.0,1108.0,1923.0
2015-03-02 00:00:00,445.0,526.0,65.0,146.0,93.0,694.0,1812.0,2263.0,454.0,356.0,928.0,602.0,6018.0,482.0,736.0,243.0,684.0,250.0,101.0,170.0,539.0,148.0,103.0,116.0,71.0,32.0,85.0,148.0,1206.0,2087.0
2015-03-03 00:00:00,410.0,477.0,60.0,135.0,82.0,636.0,1674.0,2081.0,372.0,332.0,858.0,692.0,5551.0,560.0,523.0,245.0,631.0,230.0,91.0,154.0,493.0,80.0,96.0,104.0,64.0,31.0,93.0,136.0,1108.0,1923.0
2015-03-04 00:00:00,401.0,466.0,59.0,133.0,81.0,620.0,1630.0,2034.0,408.0,323.0,836.0,787.0,5406.0,815.0,582.0,380.0,611.0,224.0,89.0,151.0,480.0,0.0,92.0,102.0,62.0,29.0,75.0,130.0,1080.0,1874.0
2015-03-05 00:00:00,374.0,441.0,57.0,124.0,78.0,586.0,1540.0,1922.0,437.0,306.0,788.0,769.0,5109.0,873.0,630.0,254.0,579.0,208.0,83.0,142.0,454.0,110.0,87.0,97.0,60.0,26.0,78.0,122.0,1020.0,1772.0
2015-03-06 00:00:00,354.0,415.0,54.0,119.0,76.0,554.0,1449.0,1804.0,479.0,287.0,742.0,652.0,4812.0,992.0,435.0,301.0,547.0,196.0,81.0,131.0,430.0,155.0,83.0,94.0,57.0,32.0,87.0,116.0,961.0,1671.0
2015-03-07 00:00:00,405.0,471.0,60.0,135.0,82.0,631.0,1648.0,2059.0,436.0,328.0,846.0,628.0,5471.0,1141.0,380.0,326.0,619.0,228.0,90.0,152.0,487.0,177.0,95.0,103.0,62.0,32.0,119.0,132.0,1095.0,1900.0
2015-03-08 00:00:00,410.0,477.0,60.0,135.0,82.0,636.0,1674.0,2081.0,466.0,333.0,858.0,640.0,5551.0,1142.0,553.0,265.0,631.0,230.0,91.0,154.0,493.0,112.0,96.0,104.0,64.0,34.0,88.0,136.0,1108.0,1923.0
2015-03-09 00:00:00,445.0,526.0,65.0,146.0,93.0,694.0,1812.0,2263.0,417.0,356.0,928.0,706.0,6018.0,953.0,584.0,230.0,684.0,250.0,101.0,170.0,539.0,66.0,103.0,116.0,71.0,32.0,100.0,148.0,1206.0,2087.0
2015-03-10 00:00:00,410.0,477.0,60.0,135.0,82.0,636.0,1674.0,2081.0,456.0,332.0,858.0,741.0,5551.0,883.0,526.0,289.0,631.0,230.0,91.0,154.0,493.0,50.0,96.0,104.0,64.0,31.0,121.0,136.0,1108.0,1923.0
2015-03-11 00:00:00,401.0,466.0,59.0,133.0,81.0,620.0,1630.0,2034.0,478.0,323.0,836.0,758.0,5406.0,898.0,497.0,246.0,611.0,224.0,89.0,151.0,480.0,80.0,92.0,102.0,62.0,29.0,120.0,130.0,1080.0,1874.0
2015-03-12 00:00:00,374.0,441.0,57.0,124.0,78.0,586.0,1540.0,1922.0,453.0,306.0,788.0,939.0,5109.0,803.0,579.0,267.0,579.0,208.0,83.0,142.0,454.0,88.0,87.0,97.0,60.0,26.0,84.0,122.0,1020.0,1772.0
2015-03-13 00:00:00,354.0,415.0,54.0,119.0,76.0,554.0,1449.0,1804.0,584.0,287.0,742.0,679.0,4812.0,1015.0,442.0,297.0,547.0,196.0,81.0,131.0,430.0,140.0,83.0,94.0,57.0,32.0,119.0,116.0,961.0,1671.0
2015-03-14 00:00:00,405.0,471.0,60.0,135.0,82.0,631.0,1648.0,2059.0,482.0,328.0,846.0,646.0,5471.0,995.0,415.0,293.0,619.0,228.0,90.0,152.0,487.0,199.0,95.0,103.0,62.0,32.0,61.0,132.0,1095.0,1900.0
2015-03-15 00:00:00,410.0,477.0,60.0,135.0,82.0,636.0,1674.0,2081.0,388.0,333.0,858.0,684.0,5551.0,934.0,597.0,247.0,631.0,230.0,91.0,154.0,493.0,178.0,96.0,104.0,64.0,34.0,76.0,136.0,1108.0,1923.0
2015-03-16 00:00:00,445.0,526.0,65.0,146.0,93.0,694.0,1812.0,2263.0,461.0,356.0,928.0,621.0,6018.0,561.0,550.0,277.0,684.0,250.0,101.0,170.0,539.0,169.0,103.0,116.0,71.0,32.0,88.0,148.0,1206.0,2087.0
2015-03-17 00:00:00,410.0,477.0,60.0,135.0,82.0,636.0,1674.0,2081.0,500.0,332.0,858.0,757.0,5551.0,747.0,659.0,301.0,631.0,230.0,91.0,154.0,493.0,156.0,96.0,104.0,64.0,31.0,86.0,136.0,1108.0,1923.0
2015-03-18 00:00:00,401.0,466.0,59.0,133.0,81.0,620.0,1630.0,2034.0,429.0,323.0,836.0,760.0,5406.0,834.0,661.0,281.0,611.0,224.0,89.0,151.0,480.0,103.0,92.0,102.0,62.0,29.0,81.0,130.0,1080.0,1874.0
2015-03-19 00:00:00,374.0,441.0,57.0,124.0,78.0,586.0,1540.0,1922.0,480.0,306.0,788.0,866.0,5109.0,822.0,643.0,260.0,579.0,208.0,83.0,142.0,454.0,57.0,87.0,97.0,60.0,26.0,86.0,122.0,1020.0,1772.0
2015-03-20 00:00:00,354.0,415.0,54.0,119.0,76.0,554.0,1449.0,1804.0,504.0,287.0,742.0,722.0,4812.0,860.0,457.0,286.0,547.0,196.0,81.0,131.0,430.0,71.0,83.0,94.0,57.0,32.0,89.0,116.0,961.0,1671.0
2015-03-21 00:00:00,405.0,471.0,60.0,135.0,82.0,631.0,1648.0,2059.0,486.0,328.0,846.0,553.0,5471.0,1086.0,278.0,244.0,619.0,228.0,90.0,152.0,487.0,66.0,95.0,103.0,62.0,32.0,96.0,132.0,1095.0,1900.0
2015-03-22 00:00:00,410.0,477.0,60.0,135.0,82.0,636.0,1674.0,2081.0,477.0,333.0,858.0,638.0,5551.0,1024.0,547.0,347.0,631.0,230.0,91.0,154.0,493.0,97.0,96.0,104.0,64.0,34.0,85.0,136.0,1108.0,1923.0
2015-03-23 00:00:00,445.0,526.0,65.0,146.0,93.0,694.0,1812.0,2263.0,465.0,356.0,928.0,692.0,6018.0,785.0,680.0,291.0,684.0,250.0,101.0,170.0,539.0,63.0,103.0,116.0,71.0,32.0,71.0,148.0,1206.0,2087.0
2015-03-24 00:00:00,410.0,477.0,60.0,135.0,82.0,636.0,1674.0,2081.0,509.0,332.0,858.0,757.0,5551.0,717.0,686.0,149.0,631.0,230.0,91.0,154.0,493.0,72.0,96.0,104.0,64.0,31.0,102.0,136.0,1108.0,1923.0
2015-03-25 00:00:00,401.0,466.0,59.0,133.0,81.0,620.0,1630.0,2034.0,480.0,323.0,836.0,910.0,5406.0,630.0,688.0,287.0,611.0,224.0,89.0,151.0,480.0,93.0,92.0,102.0,62.0,29.0,76.0,130.0,1080.0,1874.0
2015-03-26 00:00:00,374.0,441.0,57.0,124.0,78.0,586.0,1540.0,1922.0,495.0,306.0,788.0,1036.0,5109.0,582.0,575.0,252.0,579.0,208.0,83.0,142.0,454.0,64.0,87.0,97.0,60.0,26.0,86.0,122.0,1020.0,1772.0
2015-03-27 00:00:00,354.0,415.0,54.0,119.0,76.0,554.0,1449.0,1804.0,530.0,287.0,742.0,953.0,4812.0,641.0,420.0,254.0,547.0,196.0,81.0,131.0,430.0,23.0,83.0,94.0,57.0,32.0,76.0,116.0,961.0,1671.0
2015-03-28 00:00:00,405.0,471.0,60.0,135.0,82.0,631.0,1648.0,2059.0,480.0,328.0,846.0,817.0,5471.0,797.0,456.0,156.0,619.0,228.0,90.0,152.0,487.0,52.0,95.0,103.0,62.0,32.0,96.0,132.0,1095.0,1900.0
2015-03-29 00:00:00,410.0,477.0,60.0,135.0,82.0,636.0,1674.0,2081.0,375.0,333.0,858.0,751.0,5551.0,691.0,675.0,121.0,631.0,230.0,91.0,154.0,493.0,56.0,96.0,104.0,64.0,34.0,68.0,136.0,1108.0,1923.0
2015-03-30 00:00:00,445.0,526.0,65.0,146.0,93.0,694.0,1812.0,2263.0,390.0,356.0,928.0,798.0,6018.0,454.0,770.0,84.0,684.0,250.0,101.0,170.0,539.0,35.0,103.0,116.0,71.0,32.0,101.0,148.0,1206.0,2087.0
2015-03-31 00:00:00,410.0,477.0,60.0,135.0,82.0,636.0,1674.0,2081.0,326.0,332.0,858.0,763.0,5551.0,488.0,699.0,43.0,631.0,230.0,91.0,154.0,493.0,27.0,96.0,104.0,64.0,31.0,96.0,136.0,1108.0,1923.0
2015-04-01 00:00:00,384.0,445.0,57.0,128.0,78.0,592.0,1557.0,1941.0,231.0,310.0,793.0,745.0,5162.0,424.0,700.0,103.0,583.0,209.0,83.0,144.0,458.0,47.0,88.0,97.0,60.0,26.0,100.0,125.0,1031.0,1788.0
2015-04-02 00:00:00,359.0,421.0,55.0,119.0,76.0,560.0,1474.0,1828.0,395.0,295.0,753.0,858.0,4876.0,457.0,756.0,96.0,554.0,198.0,81.0,134.0,434.0,39.0,83.0,95.0,57.0,26.0,84.0,116.0,974.0,1693.0
2015-04-03 00:00:00,340.0,399.0,48.0,110.0,71.0,530.0,1380.0,1727.0,428.0,278.0,709.0,780.0,4592.0,666.0,477.0,92.0,526.0,187.0,76.0,125.0,408.0,20.0,80.0,89.0,55.0,30.0,60.0,113.0,920.0,1592.0
2015-04-04 00:00:00,386.0,451.0,57.0,128.0,80.0,599.0,1577.0,1965.0,273.0,314.0,805.0,688.0,5225.0,651.0,429.0,104.0,592.0,214.0,84.0,144.0,466.0,53.0,89.0,98.0,60.0,30.0,108.0,129.0,1043.0,1812.0
2015-04-05 00:00:00,390.0,455.0,59.0,132.0,81.0,605.0,1600.0,1995.0,219.0,319.0,818.0,620.0,5298.0,684.0,665.0,105.0,599.0,217.0,87.0,150.0,472.0,49.0,90.0,100.0,60.0,34.0,87.0,130.0,1059.0,1838.0
2015-04-06 00:00:00,426.0,493.0,62.0,137.0,89.0,662.0,1732.0,2158.0,307.0,344.0,884.0,706.0,5745.0,501.0,748.0,113.0,654.0,238.0,95.0,160.0,512.0,39.0,100.0,109.0,67.0,30.0,80.0,140.0,1149.0,1996.0
2015-04-07 00:00:00,390.0,455.0,59.0,132.0,81.0,605.0,1600.0,1995.0,299.0,318.0,818.0,658.0,5298.0,348.0,622.0,105.0,599.0,217.0,87.0,150.0,472.0,26.0,90.0,100.0,60.0,29.0,71.0,130.0,1059.0,1838.0
2015-04-08 00:00:00,384.0,445.0,57.0,128.0,78.0,592.0,1557.0,1941.0,288.0,310.0,793.0,705.0,5162.0,368.0,752.0,103.0,583.0,209.0,83.0,144.0,458.0,46.0,88.0,97.0,60.0,26.0,58.0,125.0,1031.0,1788.0
2015-04-09 00:00:00,359.0,421.0,55.0,119.0,76.0,560.0,1474.0,1828.0,310.0,295.0,753.0,772.0,4876.0,400.0,709.0,96.0,554.0,198.0,81.0,134.0,434.0,60.0,83.0,95.0,57.0,26.0,27.0,116.0,974.0,1693.0
2015-04-10 00:00:00,340.0,399.0,48.0,110.0,71.0,530.0,1380.0,1727.0,345.0,278.0,709.0,680.0,4592.0,515.0,527.0,92.0,526.0,187.0,76.0,125.0,408.0,44.0,80.0,89.0,55.0,30.0,43.0,113.0,920.0,1592.0
